iteration,Model,C_AI_MSE,C_AI_R2,C_AI_adj_R2,C_self_MSE,C_self_R2,C_self_adj_R2,Mean_MSE,Mean_R2,Mean_adj_R2,AI_alpha_e,AI_alpha_a,AI_alpha_b,AI_omega1,AI_omega2,AI_omega3,AI_omega4,AI_gamma,self_alpha_e,self_alpha_a,self_alpha_b,self_omega1,self_omega2,self_omega3,self_omega4,self_gamma,AI_alpha_fast,AI_alpha_slow,AI_gamma_res,self_alpha_fast,self_alpha_slow,self_gamma_res
53,PHYS-FULL-NO-MOD-NO-ALIGN,0.001704496770840598,0.7630221996930495,0.7449912801044772,0.0009457544937760682,0.6953380609374586,0.6721572612261784,0.0013251256323083332,0.7291801303152541,0.7085742706653277,,0.11080058975933808,,0.9073611732883559,0.19568134337443166,0.1293665956334818,0.23452808316395468,,,0.016394408089579426,,0.3056852907355708,0.38455897001936373,0.10439848702810987,0.10864629667269277,,0.31882532180920337,0.5685152103509975,1e-10,0.6078461520557041,0.31908271816619554,0.1
53,PHYS-FULL+MOD,0.0016776901659448964,0.7667491473591035,0.749001799875557,0.0009114806235925113,0.7063789217718697,0.6840381875588597,0.0012945853947687038,0.7365640345654866,0.7165199937172084,,0.10262832578370386,,0.9798918271613132,0.15054120656015343,0.12409843245956856,0.2618068968580561,,,0.018348828741034356,,0.28484481418729224,0.42393470259041655,0.10742764065981154,0.09411726400731985,,0.33609405456729413,0.4964776764138817,1e-10,0.5655241015412796,0.3020852334966006,0.1
53,PHYS-FULL+ALIGN,0.0017044740862846505,0.7630253535483464,0.744994673927025,0.0007981705250178311,0.7428802279504936,0.7233167670336833,0.0012513223056512409,0.75295279074942,0.7341557204803542,,0.1107997827824376,,0.9073710218073039,0.19568197763153614,0.12935834913111732,0.23452649762118938,,,0.017435910568866467,,0.27447339967057616,0.3653534646503728,0.11211172272264268,0.11276603183487156,,0.3188203975894764,0.5685269734122224,4.9028440882535194e-20,0.6791824060420805,0.3627538799611836,0.5999796112062816
53,PHYS-FULL-DETAILED,0.0016762239166158558,0.7669530013919429,0.7492211645413298,0.000697583677561354,0.775282911936613,0.7581848726274423,0.001186903797088605,0.771117956664278,0.753703018584386,,0.10246157915570571,,0.9810413002004043,0.15028697720839226,0.12329116417099051,0.26162307312675115,,,0.019673002416059234,,0.24628459397512562,0.3955559217908706,0.11667822832219542,0.09997589571878959,,0.3355383958230904,0.4970975115523994,7.012145728313307e-31,0.6539378210565021,0.35793626715011373,0.7694939039446793
54,BASELINE-OG,0.0016364847344933614,0.7391271286200194,0.7192781057976296,0.0006590031984442167,0.763858382964404,0.7458910860160435,0.001147743966468789,0.7514927557922118,0.7325845959068366,0.26111619297833766,0.39396080934051864,0.032894714871866924,0.9164451004224426,0.2511544417591086,0.07008275687011573,0.2834492403908773,0.3260793291707839,0.2476587842433913,0.26897666869179565,0.09422742427723034,0.5875175015984752,0.8527300584182684,0.16018804866778705,0.15173164119838523,0.22467364473063128,,,,,,
54,PHYS-FULL-NO-MOD-NO-ALIGN,0.0015075584195475555,0.7596793386513367,0.7413940709400253,0.0006197274566902591,0.7779321191616603,0.7610356499674388,0.0010636429381189073,0.7688057289064985,0.7512148604537321,,0.07186585698414699,,0.9214675293987755,0.2561858882438517,0.06146481046702379,0.2887400359198452,,,0.020953912380165387,,0.3073086833340227,0.4224439624629489,0.1036457091892964,0.1069842336687691,,0.260068108172247,0.562668193288427,1e-10,0.5132106233242202,0.2585743946857519,0.1
54,PHYS-FULL+MOD,0.001148573628350412,0.8169052884493557,0.8029741690922415,0.0005798012106088407,0.792238951562604,0.776431045703237,0.0008641874194796264,0.8045721200059799,0.7897026073977392,,0.07112689850163599,,0.9999996407764218,0.16476554496781923,0.05106844832739451,0.3213236517091096,,,0.022705570157234692,,0.293151917136331,0.42724489420318307,0.11034937376339206,0.0929334715544569,,0.2775065054568449,0.5348685823464399,1e-10,0.49804863487882556,0.2572735736413726,0.1
54,PHYS-FULL+ALIGN,0.001507711568063996,0.7596549251677341,0.7413677999087575,0.0005355379079933185,0.8080998880188177,0.7934987925419887,0.0010216247380286573,0.7838774065932759,0.7674332962253732,,0.07186416209969727,,0.9214308792109421,0.2561738416535648,0.061505273147009785,0.28874777645554767,,,0.021087205041235797,,0.2845679883696903,0.4017047874422114,0.11133265254053769,0.1131221093909157,,0.2600885051380723,0.562562712448402,7.162625534194737e-18,0.5687068627799333,0.2882468699561837,0.39127287399640837
54,PHYS-FULL-DETAILED,0.001148729218738542,0.8168804857057339,0.8029474791833442,0.00046859064844308065,0.8320892012173229,0.8193133795708147,0.0008086599335908114,0.8244848434615284,0.8111304293770795,,0.07110610576477595,,0.9999999999997002,0.1647506290903626,0.051069881334434984,0.3213174661793461,,,0.022907945005252617,,0.2657971396484477,0.40351248005652907,0.11929548274675575,0.10027868500874486,,0.2775006629241796,0.5346069447776104,4.523505091796294e-25,0.5630916320065196,0.29319600545615193,0.4720390461983035
55,BASELINE-OG,0.001767503455457154,0.7615041852660295,0.7433577645797491,0.00084622519097413,0.7750455354150297,0.7579294348487821,0.001306864323215642,0.7682748603405296,0.7506435997142655,0.31926797750318425,0.3265116475216337,0.04689490263716131,0.8744928491767313,0.22431280044279905,0.11562194691903944,0.2821474333298681,0.314399517517181,0.29281511910452385,0.30893226341598284,0.09240409443071858,0.6493683415252202,0.8060994953968238,0.22787144345227528,0.15327885955042755,0.2358520498198538,,,,,,
55,PHYS-FULL-NO-MOD-NO-ALIGN,0.0016450446220559847,0.7780280110912127,0.7611388380220658,0.000823094365278155,0.7811944690149105,0.764546222092132,0.0012340694936670699,0.7796112400530616,0.7628425300570989,,0.07221410286558792,,0.8783674398996124,0.22725467179712286,0.10885330628042815,0.2867527622538488,,,0.02517854219432404,,0.3492722240246066,0.41965508401728724,0.14709677872794769,0.12117640191813062,,0.31811917605221,0.4343331490360209,1e-10,0.6064317248393409,0.2918073717165522,0.1
55,PHYS-FULL+MOD,0.0011906904812018333,0.8393357050966748,0.8271112478757696,0.0007547710730625845,0.7993570453397105,0.7840907335720799,0.0009727307771322088,0.8193463752181926,0.8056009907239248,,0.07213844472233384,,0.9647882533260187,0.15945518207315307,0.10133925441801564,0.30626897669869174,,,0.027836383404137365,,0.3295656543747024,0.44479376712417246,0.16020727176128186,0.10447694461717016,,0.32633374312404706,0.41426803051456795,1e-10,0.5887203989735104,0.2907211480266134,0.1
55,PHYS-FULL+ALIGN,0.0016353097457647429,0.7793415741539869,0.7625523461004858,0.0006622876573700485,0.8239421764395713,0.8105464724730169,0.0011487987015673957,0.8016418752967791,0.7865494092867513,,0.07235934551409752,,0.8753474292538075,0.22662873965785557,0.1096869069413072,0.28671726587693513,,,0.02591988701404499,,0.31717370239445025,0.4011739876653213,0.15392486536358588,0.12857293580840043,,0.31868098338638334,0.43673408156386506,0.023008905789243108,0.6764149328888386,0.328036653179211,0.5037515794860055
55,PHYS-FULL-DETAILED,0.0011906960638496565,0.8393349518092417,0.8271104372729883,0.0005379168330295838,0.857004028648549,0.8461239003935472,0.0008643064484396201,0.8481694902288953,0.8366171688332678,,0.0721380463524149,,0.9647907052669812,0.15946144811443325,0.10133700706617356,0.30626875869246195,,,0.029039760045125443,,0.2918672277673235,0.42453128694215686,0.1652796140925196,0.11238340139432484,,0.32633374039224566,0.4142629718597744,2.1706626791921967e-32,0.6602947163706624,0.33055071367705013,0.6185752945446608
56,BASELINE-OG,0.0018273233294286537,0.7480677648556159,0.7288990078337606,0.0009225412495917627,0.7118270259819925,0.6899008214371443,0.001374932289510208,0.7299473954188043,0.7093999146354524,0.34120487534896715,0.38215485888681944,0.017933961942548288,0.8787083010736135,0.22871153623031526,0.11869705598708782,0.2935330919526323,0.29537450887665057,0.30647072130479713,0.24635574001234065,0.12497518142411503,0.5962207200315475,0.7816148892664077,0.1857201530179551,0.17677262329114957,0.23279604135960744,,,,,,
56,PHYS-FULL-NO-MOD-NO-ALIGN,0.0017126781018163251,0.7638738501695057,0.7459077300737074,0.0008833241823782694,0.7240772087203551,0.7030830832969039,0.0012980011420972973,0.7439755294449304,0.7244954066853057,,0.09604440049921394,,0.8810832267124006,0.23031131784897788,0.11701075411198093,0.29618210560782454,,,0.02017632318173505,,0.32615509640711066,0.4110315697988898,0.11901363348263432,0.12207247917921119,,0.34114173249412344,0.5467194367211815,1e-10,0.6115413404559189,0.2911836834218782,0.1
56,PHYS-FULL+MOD,0.001375442709103805,0.8103683401634707,0.7959398443063436,0.0008629755835060775,0.730433473284887,0.7099229766869979,0.0011192091463049412,0.7704009067241788,0.7529314104966707,,0.09562289958226813,,0.9712676516394777,0.16502490385377366,0.1150467641205705,0.31028328523384596,,,0.023466721546438855,,0.3023500034672367,0.4564001998455147,0.12596243173187943,0.0999396852665246,,0.34885136371194114,0.493339122745613,1e-10,0.5580630776783829,0.2739434294103753,0.1
56,PHYS-FULL+ALIGN,0.0017102115426753902,0.7642139135548323,0.7462736678470477,0.0007467527057946369,0.766737857868078,0.7489896514015187,0.0012284821242350135,0.7654758857114552,0.7476316596242832,,0.09601259868805984,,0.8815964830293943,0.23025764756923883,0.11656606079789016,0.2960786797117885,,,0.020677648075893087,,0.2966426678310545,0.39345670991851095,0.12844750411067443,0.12837273241596187,,0.34078718361228844,0.5476012422500018,5.705633407940342e-22,0.6778913816383119,0.32363740649733397,0.5326491912335827
56,PHYS-FULL-DETAILED,0.0013724053005704148,0.8107871062945324,0.7963904730778122,0.0006694448471624864,0.790886410083872,0.7749755934598188,0.0010209250738664505,0.8008367581892022,0.7856830332688155,,0.09545301787528485,,0.9725229418929677,0.1646722478074833,0.1141333928467826,0.31014691953497353,,,0.024366164034870116,,0.26582460137059244,0.428326135274725,0.13629322136915242,0.10923033088885817,,0.34817427129871964,0.4939406671798643,2.479550183343873e-29,0.640778970339543,0.3176084743967923,0.6927354766631404
57,BASELINE-OG,0.0018367035699794467,0.7775968390282122,0.7606748593890544,0.0006307065826970552,0.8110402176087883,0.7966628428616309,0.001233705076338251,0.7943185283185002,0.7786688511253427,0.298014545953726,0.379830685824407,0.020806965395217633,0.9224127812128815,0.2138315085175115,0.03616761280099418,0.2804018337798838,0.27168670156846086,0.30566012245939084,0.2834682802668739,0.06494559352944991,0.6104067726590089,0.785811503442855,0.18124167620475617,0.17330542862834952,0.1679873334944174,,,,,,
57,PHYS-FULL-NO-MOD-NO-ALIGN,0.0017575660161131769,0.7871794643462598,0.7709865975030405,0.0006550704327854106,0.8037408046373542,0.7888080397728051,0.0012063182244492938,0.7954601344918071,0.7798973186379228,,0.07900507929860383,,0.925941989441178,0.21698335673117722,0.03159197116330763,0.28263817374255557,,,0.026620090394073252,,0.34593338809046353,0.43312038469435776,0.13158473247263242,0.12876830705612952,,0.2969768730480764,0.5306720874325127,1e-10,0.5926167948391605,0.2644001774076092,0.1
57,PHYS-FULL+MOD,0.0014615127185286677,0.823028030372433,0.8095627718138139,0.0006238566175096296,0.8130924681587481,0.7988712429099573,0.0010426846680191486,0.8180602492655906,0.8042170073618855,,0.07462021501139018,,0.9999997426232294,0.16278631018095618,7.881457731670707e-08,0.3155717055391758,,,0.029854186622938362,,0.32632774270386483,0.4644650558802832,0.13131185479015295,0.11621727264501394,,0.3138147412260111,0.4995753483571204,1e-10,0.5556893800810486,0.25533827749350696,0.1
57,PHYS-FULL+ALIGN,0.0017326024086711542,0.7902022630684439,0.7742393917801733,0.000612555868281045,0.8164781742440717,0.8025145570669902,0.0011725791384760995,0.8033402186562577,0.7883769744235818,,0.07879137636928586,,0.9173554792712519,0.21461289447829549,0.03371963833010542,0.2817173559637165,,,0.0274819154730289,,0.31822746340817704,0.41821926968687384,0.13849878464761842,0.13325793112229042,,0.29764903903044043,0.5350193709522026,0.07056330997942692,0.6422364868396917,0.2886603135956555,0.46726039143882125
57,PHYS-FULL-DETAILED,0.0014615964645129334,0.8230178897204934,0.809551859590531,0.0005452406488248993,0.836645823621785,0.8242167015060512,0.0010034185566689163,0.8298318566711391,0.8168842805482911,,0.07461172543787396,,0.9999999999999998,0.16277338007187528,6.572619592881965e-13,0.31558977413854195,,,0.03108299220043727,,0.2924116690743364,0.44458069148324014,0.13897940941943168,0.1220762357359186,,0.31379195452221137,0.4993874427235825,1.7967344113665977e-29,0.6124973308957703,0.2847402358960714,0.5879583877886623
58,BASELINE-OG,0.001784194801272479,0.7412713160461851,0.7215854379192644,0.0009822267294156135,0.710006614140089,0.687941899998574,0.0013832107653440461,0.7256389650931371,0.7047636689589192,0.2906592797361718,0.36812136997545586,0.03490893782100408,0.9229698206789879,0.24466827912465913,0.0986217185568019,0.2855437252826956,0.29093627797074756,0.26287570547831846,0.2614693487747685,0.13615703234577856,0.634182770542912,0.9420430082657328,0.1914055136968284,0.20152055332804122,0.39231002353990335,,,,,,
58,PHYS-FULL-NO-MOD-NO-ALIGN,0.0016749397658763871,0.7571145476838954,0.7386341328337571,0.0008907676153930439,0.7370090743143631,0.7169988951861083,0.0012828536906347155,0.7470618109991293,0.7278165140099326,,0.07238267116614987,,0.9271091352662324,0.2497498484735883,0.09168595909171601,0.28778933291706893,,,0.017868554372933707,,0.3304889030832716,0.4686362446650297,0.12037171063574202,0.1350350967871136,,0.2892434063284119,0.5089114258886802,1e-10,0.5436065785198738,0.2721116126437678,0.1
58,PHYS-FULL+MOD,0.0013117942632011892,0.8097748053664597,0.7953011492530383,0.0007922299434040945,0.7661014134648462,0.7483047818806496,0.0010520121033026418,0.787938109415653,0.7718029655668439,,0.07269793251351443,,0.999999587075504,0.19371281391722747,0.08484603829481706,0.3136786917325232,,,0.020400475993060548,,0.3051264521980351,0.479542057822169,0.13406595255693493,0.11870835812883429,,0.3056399282869864,0.4797263569427402,1e-10,0.5433521397485186,0.27990846435726735,0.1
58,PHYS-FULL+ALIGN,0.0016632543081057576,0.7588090729163626,0.7404575893339118,0.0007625992209770426,0.7748496110701062,0.7577186032167447,0.0012129267645414,0.7668293419932344,0.7490880962753282,,0.0723810129374421,,0.9229245935771007,0.24873677007346023,0.09311692337215613,0.28761030101192125,,,0.018019997574591808,,0.2989260952340581,0.4394844069289385,0.1328415754716837,0.14073798488038522,,0.29011563599548584,0.5107880647919224,0.030383685835472393,0.623536453527885,0.3141302457096881,0.5443217251452374
58,PHYS-FULL-DETAILED,0.0013118274210078967,0.8097699971046679,0.7952959751452404,0.0006025917220376443,0.8220903498840652,0.8085537460708963,0.0009572095715227705,0.8159301734943665,0.8019248606080683,,0.07269626868635287,,0.9999999998639453,0.1937227204386297,0.08486170026682353,0.3136718289545308,,,0.020652087659269777,,0.2676031116796192,0.44984125335793523,0.14399775682076932,0.12722990015133892,,0.3056431945841225,0.4796583508565024,1.5813330754648636e-28,0.6308780191295394,0.327505854915023,0.6973132441585468
59,BASELINE-OG,0.0018872393525811262,0.7414502342273199,0.7217779694402682,0.0009482374013881301,0.7627913647045393,0.7447428815842325,0.0014177383769846282,0.7521207994659296,0.7332604255122503,0.3676975471099747,0.3113494654999549,0.03441025410003535,0.8383423565070219,0.2320747086247069,0.17096595702638,0.29902539805273287,0.3470085101422792,0.2832546285060973,0.2789217215102624,0.11603766139921258,0.6364852547292896,0.8857602375006496,0.1897022458819829,0.13903160115893898,0.24324695416691927,,,,,,
59,PHYS-FULL-NO-MOD-NO-ALIGN,0.00174135161684855,0.7614366974447049,0.7432851418154977,0.0008816492179588239,0.7794488938158639,0.76266783138881,0.0013115004174036869,0.7704427956302844,0.7529764866021538,,0.1054224757898061,,0.8422210638562768,0.23322644441187781,0.1675865882696426,0.30155388890944707,,,0.021105242548072157,,0.3298479861538997,0.43178457521311403,0.12144986260224576,0.10695247626705727,,0.3658486925312215,0.47060172321020544,1e-10,0.6159509308569985,0.31133838506350364,0.1
59,PHYS-FULL+MOD,0.001505411421589453,0.7937602509659734,0.778068096148167,0.0007900453470495774,0.802364283120646,0.7873267829233038,0.0011477283843195152,0.7980622670433097,0.7826974395357353,,0.09621790864387987,,0.9141618253741336,0.1930625214524269,0.15536209659682115,0.31537470765978914,,,0.023945905836111406,,0.3076184991219814,0.4604252870723462,0.1269858558518114,0.0927836436535917,,0.3710127511794772,0.41562128459304454,1e-10,0.5863801353092631,0.30516847758305193,0.1
59,PHYS-FULL+ALIGN,0.0017309112878292194,0.7628670113149862,0.7448242839150396,0.0006910999790133022,0.8271162025095384,0.8139620005265686,0.0012110056334212608,0.7949916069122623,0.7793931422208041,,0.10525519275434074,,0.838214762016747,0.23226485908671926,0.16837442038343317,0.30128311989184847,,,0.021143031712889723,,0.30522545570264303,0.41528086648866713,0.12700773671024934,0.11195239358796134,,0.3663971179323605,0.4726039108404431,0.03605760230454906,0.666484201948931,0.33785942471026853,0.4624699932694675
59,PHYS-FULL-DETAILED,0.0015055583522171144,0.7937401216276809,0.7780464352297871,0.0005291178132436597,0.8676372454763858,0.8575661663278499,0.001017338082730387,0.8306886835520333,0.8178063007788186,,0.09613456333609097,,0.9141937697406997,0.19302529425590031,0.15534909150228654,0.31538038985826594,,,0.02405056598348374,,0.2777756504374816,0.4406195541554914,0.1324934144834426,0.0988492124037139,,0.37101765627511474,0.41510959960136945,7.870993577559342e-35,0.6429881252093989,0.3363443128499138,0.5874136386816452
60,BASELINE-OG,0.001791084499830398,0.7148305435315538,0.6931328674959112,0.0008894032454031957,0.7160633392578737,0.6944594628970598,0.0013402438726167968,0.7154469413947138,0.6937961651964855,0.3934580107731717,0.31390083881548037,0.05185070821931262,0.8283387482384927,0.2782627443896296,0.19108571017308526,0.3204962472476986,0.2794010679551561,0.2760200239357714,0.24074317826324823,0.146916169848968,0.6316374790094332,0.8874470022514597,0.19104482070180917,0.20513563153731118,0.36631043492729287,,,,,,
60,PHYS-FULL-NO-MOD-NO-ALIGN,0.0016498334660620141,0.7373199796967098,0.7173334564127639,0.0007953227468421287,0.7460979751111237,0.7267793427826224,0.0012225781064520713,0.7417089774039167,0.7220563995976932,,0.07350773622199518,,0.8338093551106496,0.2793125367402859,0.18306593931263093,0.3219079964698445,,,0.016252085342306474,,0.3335096018648911,0.44727992836414904,0.11823104746064128,0.13633177075029407,,0.38991962423684734,0.42014159421059355,1e-10,0.5625324590191735,0.27655703414782357,0.1
60,PHYS-FULL+MOD,0.0012799060391845373,0.7962183752025669,0.7807132515766753,0.0007714906814287081,0.7537062192985025,0.7349664751146929,0.0010256983603066227,0.7749622972505347,0.7578398633456841,,0.06741756729109502,,0.9307274409505638,0.22370642993707412,0.14024129516740672,0.34181450245221845,,,0.020163962294567888,,0.30771062881667016,0.5015343606699434,0.1171545176765495,0.11175050312945306,,0.37492131206644747,0.3999103171304862,1e-10,0.49130463155254384,0.25161337174883386,0.1
60,PHYS-FULL+ALIGN,0.0016331623387847562,0.7399742912631503,0.7201897264679552,0.0006217601435031548,0.8015067970110684,0.7864040533053889,0.0011274612411439555,0.7707405441371094,0.7532968898866721,,0.07323312706042145,,0.825262285289457,0.27798391434760367,0.18501238516279006,0.3217337646220587,,,0.01617139076173987,,0.30009528315628986,0.42552887658344574,0.1295595383038395,0.1414869735774042,,0.39232745435089894,0.4221492210737774,0.070061219022769,0.6314424073281132,0.31043959304839697,0.6399306754878681
60,PHYS-FULL-DETAILED,0.0012799441370690563,0.796212309406664,0.7807067242528232,0.0005285010214517522,0.831279213331647,0.8184417621720985,0.0009042225792604043,0.8137457613691554,0.7995742432124608,,0.06741607869825939,,0.9307131613801549,0.22370033619191126,0.14025153139949903,0.34181950847015224,,,0.01979993976379807,,0.2679228730145755,0.4638390301338393,0.1321234387119209,0.12143682164749457,,0.37493034050148716,0.3998926747759668,8.905653380803408e-19,0.5806333877611438,0.2972284517479894,0.8217344095832575
61,BASELINE-OG,0.0018778584111547871,0.710077511312842,0.6880181915214278,0.0008721713648142275,0.7271503877183386,0.7063900911316905,0.0013750148879845072,0.7186139495155903,0.6972041413265592,0.35438069025230734,0.338782386616474,0.05111110547754867,0.8447113316666308,0.26666223224208924,0.13092749682667168,0.3202869855314985,0.28613706691367474,0.28814411817969965,0.26984335203141935,0.14980750122731795,0.6288186183239948,0.86624365822898,0.19949478598850695,0.18867337954290075,0.47343565280803634,,,,,,
61,PHYS-FULL-NO-MOD-NO-ALIGN,0.0017508924222270237,0.7296797855151482,0.7091119431086922,0.0007970894694699707,0.7506389667528226,0.7316658446579287,0.0012739909458484972,0.7401593761339854,0.7203888938833105,,0.06977796524318133,,0.8497226296227793,0.2693518015214911,0.12354487629474148,0.32289204359297613,,,0.015449205979556086,,0.3330308505459482,0.4375359267184951,0.13097395342160126,0.13408950151884338,,0.3522534637887559,0.447794244908702,1e-10,0.6015248661680825,0.2851880809727725,0.1
61,PHYS-FULL+MOD,0.0012255121627970252,0.8107932237894329,0.796397056034281,0.0007705718925512962,0.7589347109985083,0.7405927868353513,0.0009980420276741607,0.7848639673939706,0.7684949214348162,,0.07082527019345485,,0.9508016473622819,0.19577032659925522,0.10511711734499307,0.32933763066333743,,,0.018443579747844822,,0.3076568928828668,0.46477555189054603,0.13209740007219833,0.123173352601785,,0.34920193849108344,0.4417720275156601,1e-10,0.5804363639636084,0.2843431755241382,0.1
61,PHYS-FULL+ALIGN,0.0017497720998568113,0.7298527520432818,0.7092980701335316,0.0006308089286800625,0.8026580801000891,0.787642934020748,0.001190290514268437,0.7662554160716855,0.7484705020771398,,0.06978536539325576,,0.849153532999069,0.26924609422590273,0.12371909902416563,0.3228997187846719,,,0.015934832319465145,,0.30394203433898803,0.4123625628804623,0.1382279940800357,0.13949895121318628,,0.3524236723189414,0.4480144501109247,0.004264529122898459,0.6816426956279928,0.32802129911199507,0.47416048180055154
61,PHYS-FULL-DETAILED,0.001223371914930688,0.8111236565761275,0.7967526304460502,0.0005341888073856569,0.8328846659493057,0.8201693687932746,0.0008787803611581725,0.8220041612627166,0.8084609996196623,,0.0707840969187104,,0.9522261174234297,0.1954415942623551,0.10395699400192615,0.32924606019354574,,,0.019004891272380555,,0.271706337123915,0.4360102811934053,0.14015111673338074,0.13003587364857144,,0.34840361256105584,0.44272055013490497,6.600556097432058e-31,0.6733730133965775,0.3356836625559817,0.6326306102781275
62,BASELINE-OG,0.0018920634012567455,0.75351401959784,0.7347596515237627,0.0008259253769339115,0.7473285220307742,0.7281035182722461,0.0013589943890953285,0.7504212708143071,0.7314315848980044,0.34576086532142813,0.3779051195763877,0.010784592207969318,0.8889915350776182,0.24827235547152782,0.1028479669738581,0.32174564103819586,0.2706357581799373,0.2933272865745527,0.2901462236191633,0.08821604354081078,0.6360411179868696,0.8120380572091603,0.19482175319659575,0.1846360776657322,0.21410203855414522,,,,,,
62,PHYS-FULL-NO-MOD-NO-ALIGN,0.0018305106518621353,0.7615327201186055,0.7433884705624125,0.0008286001327707219,0.746510246519005,0.7272229826671902,0.0013295553923164285,0.7540214833188053,0.7353057266148013,,0.09642602415097774,,0.8900121227069304,0.24951291555383467,0.1018396454961495,0.3223922416423144,,,0.022499925706331875,,0.3513441337585224,0.43443030432685487,0.1329696006506287,0.1357603085234657,,0.34560629724504766,0.5334059428055045,1e-10,0.582111369396448,0.2675925497213058,0.1
62,PHYS-FULL+MOD,0.0015871837976844522,0.7932317943517005,0.7774994308784604,0.0007740122290695175,0.7632100679467329,0.7451934426818103,0.0011805980133769848,0.7782209311492168,0.7613464367801354,,0.09220350029539046,,0.9634106106841511,0.2049344519416149,0.06455445336147568,0.3492167099440927,,,0.02661966919673532,,0.3270755972038032,0.4967739666454328,0.13911707205227467,0.11016937815483974,,0.3499826198363283,0.4881886892200641,1e-10,0.5125340265473692,0.24296604417814116,0.1
62,PHYS-FULL+ALIGN,0.001817468611405397,0.7632317541606406,0.7452167789337328,0.0006850445177650359,0.7904275427146035,0.7744818122689755,0.0012512565645852165,0.776829648437622,0.7598492956013542,,0.09612022633366932,,0.883402694618803,0.24807973505097172,0.10390084229305037,0.3220833802204048,,,0.023076978551073008,,0.31821205639285777,0.4133247590406562,0.14319729718703253,0.1420179650090818,,0.34709054211343304,0.5335368722445378,0.04997193251660692,0.655696784777126,0.30335377017973864,0.5551761451090641
62,PHYS-FULL-DETAILED,0.0015820908199726702,0.7938952750805287,0.7782133938366559,0.0005849369720320552,0.8210529747967661,0.8074374402704331,0.0010835138960023627,0.8074741249386475,0.7928254170535445,,0.09202309711754394,,0.9649803399078009,0.20461940143923607,0.06305200716651915,0.3491878102245648,,,0.027395438829261074,,0.28684965962147985,0.46287821266731577,0.15010124665982555,0.12042380625604507,,0.3490429413434249,0.48914756948405774,2.1452062100417898e-17,0.6002213372681897,0.2879271825459302,0.73136218070814
63,BASELINE-OG,0.0020410337357951946,0.7198800467444942,0.698566572040271,0.001099294893748383,0.6582894833148353,0.6322897700887902,0.0015701643147717887,0.6890847650296648,0.6654281710645306,0.35702587194870977,0.34477497234124055,0.03547293959276732,0.8513018104289186,0.24946881687732742,0.14022571450019075,0.3021624430726692,0.35685000320533256,0.2929092743037293,0.27429137071455684,0.10903309898587382,0.6465456383024539,0.7950425087438855,0.2305292101577691,0.20647304070934352,0.27577429564923844,,,,,,
63,PHYS-FULL-NO-MOD-NO-ALIGN,0.001835204473152018,0.7481289102586284,0.7289648056043936,0.0010587519711319586,0.6708920553034541,0.6458512334243691,0.0014469782221419882,0.7095104827810412,0.6874080195143814,,0.10119664364930875,,0.8564163854569192,0.25389578049607714,0.13564875629444997,0.3047414151641235,,,0.023149558408928374,,0.3543107597753054,0.42262469191338,0.14793038778754766,0.1443994691574722,,0.3553055963801899,0.5131544290668829,1e-10,0.5835503041030531,0.2765276454385092,0.1
63,PHYS-FULL+MOD,0.0013640720151716181,0.8127890870073502,0.7985447784100834,0.001035919284488945,0.6779894858423068,0.6534886858520477,0.0011999956498302815,0.7453892864248285,0.7260167321310655,,0.08920966669202703,,0.9439549402920009,0.19859276098547757,0.10975178612143201,0.32229661699697965,,,0.026093608830717305,,0.33123755004317046,0.4593750082881522,0.15113045628951283,0.13191468672960502,,0.3568172272237723,0.45045959562544435,1e-10,0.552112240581433,0.2680960087342462,0.1
63,PHYS-FULL+ALIGN,0.0018321268221081844,0.7485512998798365,0.7294193335663458,0.0009478647280209321,0.70536082010237,0.6829426216318982,0.0013899957750645583,0.7269560599911032,0.706180977599122,,0.10111944712782873,,0.8547144963343241,0.2535635102509545,0.13619520629554463,0.304695299788121,,,0.024087051590581134,,0.3209551719992714,0.40307703582423143,0.1548681002074092,0.14931379587593194,,0.35577729746288084,0.5134838246355591,0.011934581241824942,0.654686093112024,0.314683247865742,0.513479794322237
63,PHYS-FULL-DETAILED,0.0013641314717139287,0.8127809269443582,0.7985359974727333,0.0008624349767742214,0.731916246316767,0.7115185694060864,0.0011132832242440752,0.7723485866305626,0.7550272834394098,,0.08921265842998337,,0.9439428167370951,0.19859408704297324,0.10975878692579973,0.3223033058704733,,,0.027297497933838403,,0.2922371804160024,0.434402328574305,0.15789908139390982,0.13769077341440394,,0.35682754107437353,0.4504293162043855,1.3719626943739275e-31,0.6288737275734387,0.3111568682531558,0.6441597354851936
64,BASELINE-OG,0.0022924543695080177,0.7113328578148918,0.6893690535181988,0.0009366161406653975,0.7190243041446469,0.6976457185904352,0.0016145352550867077,0.7151785809797693,0.693507386054317,0.35532971155635545,0.3710472634850083,0.03507032205737217,0.8696247975902363,0.2467053177153387,0.16361843299331186,0.28017581524475227,0.3325424780089892,0.3001103326931784,0.23829231856585656,0.13327346549435798,0.6161777309046571,0.8288606855395573,0.22057504424735072,0.22311365539381592,0.3174909289690774,,,,,,
