iteration,Model,C_AI_MSE,C_AI_R2,C_AI_adj_R2,C_self_MSE,C_self_R2,C_self_adj_R2,Mean_MSE,Mean_R2,Mean_adj_R2
56,PHYS-FULL-NO-MOD-NO-ALIGN,0.0017126781018163251,0.7638738501695057,0.7459077300737074,0.0008833241823782694,0.7240772087203551,0.7030830832969039,0.0012980011420972973,0.7439755294449304,0.7244954066853057
56,PHYS-FULL+MOD,0.0013568281733815904,0.8129347177252013,0.7987014897260318,0.0008642854047356288,0.7300243261824471,0.7094826988267636,0.0011105567890586096,0.7714795219538242,0.7540920942763978
56,PHYS-FULL+ALIGN,0.0017102418921217883,0.7642097292904805,0.7462691652147562,0.0007567285322871183,0.7636217223132742,0.7456364185762407,0.0012334852122044533,0.7639157258018774,0.7459527918954985
56,PHYS-FULL-DETAILED,0.0013541048877139992,0.8133101758798277,0.799105515348945,0.0006810225790329861,0.7872698894925365,0.7710839028234904,0.0010175637333734926,0.8002900326861822,0.7850947090862177
57,BASELINE-OG,0.0018367018342967125,0.7775970491989402,0.7606750855510336,0.0006307028498473169,0.8110413359711038,0.7966640463167314,0.0012337023420720147,0.794319192585022,0.7786695659338825
57,PHYS-FULL-NO-MOD-NO-ALIGN,0.0017575660161131769,0.7871794643462598,0.7709865975030405,0.0006550704327854106,0.8037408046373542,0.7888080397728051,0.0012063182244492938,0.7954601344918071,0.7798973186379228
57,PHYS-FULL+MOD,0.0014445691502162686,0.8250796968538463,0.8117705433535956,0.0006281178510042833,0.8118158019942305,0.7974974391024872,0.001036343500610276,0.8184477494240384,0.8046339912280414
57,PHYS-FULL+ALIGN,0.0017328822580882364,0.7901683766014208,0.7742029269950073,0.0006087976437403168,0.8176041388540437,0.8037261928972862,0.0011708399509142765,0.8038862577277323,0.7889645599461468
57,PHYS-FULL-DETAILED,0.0014448265758068462,0.8250485256479995,0.8117370004255646,0.0005465526470009336,0.8362527487805791,0.8237937187964928,0.0009956896114038899,0.8306506372142892,0.8177653596110287
58,BASELINE-OG,0.0017842157785906527,0.7412682740947569,0.7215821645150102,0.000982229429038622,0.710005817101286,0.6879410423155143,0.0013832226038146373,0.7256370455980214,0.7047616034152623
58,PHYS-FULL-NO-MOD-NO-ALIGN,0.0016749397658763871,0.7571145476838954,0.7386341328337571,0.0008907676153930439,0.7370090743143631,0.7169988951861083,0.0012828536906347155,0.7470618109991293,0.7278165140099326
58,PHYS-FULL+MOD,0.0013059493708148034,0.8106223817151313,0.7962132151065,0.0007929498839485462,0.765888857656853,0.7480760533481353,0.0010494496273816749,0.7882556196859922,0.7721446342273177
58,PHYS-FULL+ALIGN,0.001669166000812212,0.7579518097560902,0.7395350996288361,0.0007698770984602346,0.7727008848442579,0.7554063869519732,0.0012195215496362234,0.7653263473001741,0.7474707432904046
58,PHYS-FULL-DETAILED,0.0013059503630141313,0.8106222378348633,0.7962130602788202,0.000611935557355748,0.8193316686553163,0.8055851651834381,0.0009589429601849397,0.8149769532450898,0.8008991127311291
59,BASELINE-OG,0.001887260465169707,0.741447341825344,0.7217748569642288,0.0009482328923097025,0.7627924926840292,0.7447440953882487,0.0014177466787397047,0.7521199172546866,0.7332594761762388
59,PHYS-FULL-NO-MOD-NO-ALIGN,0.00174135161684855,0.7614366974447049,0.7432851418154977,0.0008816492179588239,0.7794488938158639,0.76266783138881,0.0013115004174036869,0.7704427956302844,0.7529764866021538
59,PHYS-FULL+MOD,0.0014930087636485557,0.7954594017923864,0.7798965301896332,0.0007911210783068951,0.8020951809494814,0.7870372055869419,0.0011420649209777254,0.7987772913709339,0.7834668678882876
59,PHYS-FULL+ALIGN,0.0017322327964123124,0.7626859660574475,0.744629463474862,0.0007086792649866443,0.8227186134362741,0.8092298122846863,0.0012204560306994783,0.7927022897468607,0.7769296378797741
59,PHYS-FULL-DETAILED,0.0014930885660794087,0.7954484689450098,0.7798847654951735,0.000545533855191307,0.8635306505438783,0.8531471130852604,0.0010193112106353579,0.829489559744444,0.8165159392902169
60,BASELINE-OG,0.0017910975352949028,0.7148284680759693,0.6931306341252279,0.0008894092804823467,0.7160614125949901,0.6944573896402612,0.0013402534078886248,0.7154449403354797,0.6937940118827446
60,PHYS-FULL-NO-MOD-NO-ALIGN,0.0016498334660620141,0.7373199796967098,0.7173334564127639,0.0007953227468421287,0.7460979751111237,0.7267793427826224,0.0012225781064520713,0.7417089774039167,0.7220563995976932
60,PHYS-FULL+MOD,0.0012656430552760187,0.798489271617111,0.7831569335879782,0.0007744481916844797,0.7527620518576092,0.7339504688467753,0.0010200456234802492,0.7756256617373601,0.7585537012173768
60,PHYS-FULL+ALIGN,0.0016334204041953588,0.7399332030995924,0.7201455120310832,0.0006323905278361305,0.7981131104628006,0.7827521514762746,0.0011329054660157447,0.7690231567811965,0.7514488317536789
60,PHYS-FULL-DETAILED,0.0012656742985266186,0.7984842971891638,0.783151580670948,0.0005406472799573872,0.8274015930301412,0.814269105543304,0.000903160789242003,0.8129429451096525,0.7987103431071261
61,BASELINE-OG,0.0018778605524126747,0.7100771807241182,0.6880178357792142,0.0008721985578139318,0.7271418806751984,0.7063809368135288,0.0013750295551133032,0.7186095306996583,0.6971993862963715
61,PHYS-FULL-NO-MOD-NO-ALIGN,0.0017508924222270237,0.7296797855151482,0.7091119431086922,0.0007970894694699707,0.7506389667528226,0.7316658446579287,0.0012739909458484972,0.7401593761339854,0.7203888938833105
61,PHYS-FULL+MOD,0.0012206507113535472,0.8115437830929205,0.7972047231108602,0.0007709989361834482,0.758801114902419,0.7404490258189075,0.0009958248237684976,0.7851724489976697,0.7688268744648838
61,PHYS-FULL+ALIGN,0.001750965098357683,0.7296685650500996,0.7090998689126071,0.000643989945568584,0.7985345379928828,0.7832056441445151,0.0011974775219631335,0.7641015515214912,0.7461527565285611
61,PHYS-FULL-DETAILED,0.0012180880344710148,0.8119394346793615,0.7976304786223565,0.0005501890993455023,0.8278791433722522,0.8147829912375323,0.0008841385669082585,0.8199092890258068,0.8062067349299444
62,BASELINE-OG,0.001892039024535504,0.7535171952419703,0.7347630687929898,0.0008259267050837443,0.7473281157161232,0.7281030810423501,0.001358982864809624,0.7504226554790467,0.73143307491767
62,PHYS-FULL-NO-MOD-NO-ALIGN,0.0018305106518621353,0.7615327201186055,0.7433884705624125,0.0008286001327707219,0.746510246519005,0.7272229826671902,0.0013295553923164285,0.7540214833188053,0.7353057266148013
62,PHYS-FULL+MOD,0.0015763491670821204,0.7946432610840188,0.7790182918186725,0.0007759697368198354,0.7626112167790339,0.7445490267513517,0.001176159451950978,0.7786272389315263,0.7617836592850121
62,PHYS-FULL+ALIGN,0.0018204836314742324,0.7628389765311461,0.7447941160498202,0.000687025636491282,0.7898214683517459,0.7738296235524222,0.001253754633982757,0.776330222441446,0.7593118698011212
62,PHYS-FULL-DETAILED,0.0015725455375939904,0.7951387737306065,0.779551506514457,0.0005867340003443008,0.8205032183511012,0.8068458545299894,0.0010796397689691456,0.8078209960408538,0.7931986805222232
63,BASELINE-OG,0.002041175006752017,0.7198606581312013,0.6985457082064013,0.0010992599325583138,0.658300350832178,0.6323014644824525,0.0015702174696551655,0.6890805044816897,0.6654235863444269
63,PHYS-FULL-NO-MOD-NO-ALIGN,0.001835204473152018,0.7481289102586284,0.7289648056043936,0.0010587519711319586,0.6708920553034541,0.6458512334243691,0.0014469782221419882,0.7095104827810412,0.6874080195143814
63,PHYS-FULL+MOD,0.001348255896753502,0.8149597568371852,0.8008806079008841,0.0010386602411560756,0.6771374726798121,0.6525718456011022,0.0011934580689547888,0.7460486147584986,0.7267262267509931
63,PHYS-FULL+ALIGN,0.0018334336215306449,0.7483719492955154,0.7292263367419133,0.0009489459320721282,0.7050247330368543,0.682580962724441,0.0013911897768013866,0.7266983411661849,0.7059036497331772
63,PHYS-FULL-DETAILED,0.0013483327633674002,0.8149492073436054,0.8008692557284449,0.0008671987566744691,0.7304354483067468,0.7099251019822602,0.0011077657600209346,0.772692327825176,0.7553971788553526
64,BASELINE-OG,0.0022925061292302026,0.7113263402015939,0.6893620399995413,0.000936622255357887,0.7190224697966119,0.6976437446724411,0.0016145641922940448,0.7151744049991029,0.6935028923359912
64,PHYS-FULL-NO-MOD-NO-ALIGN,0.0021359788621000612,0.7310363416208151,0.7105717154397901,0.0008420376715567427,0.7473969212894456,0.7281771218223383,0.001489008266828402,0.7392166314551303,0.7193744186310642
64,PHYS-FULL+MOD,0.0016828298281518074,0.7880971225696887,0.7719740775478172,0.000963231941185866,0.7110398238999727,0.6890537235445358,0.0013230308846688367,0.7495684732348307,0.7305139005461765
64,PHYS-FULL+ALIGN,0.0021343068781485884,0.7312468787793605,0.710798271729964,0.0006915190297056702,0.7925510439840026,0.7767668842871333,0.0014129129539271292,0.7618989613816816,0.7437825780085486
64,PHYS-FULL-DETAILED,0.001679126243474226,0.7885634800330861,0.7724759187312557,0.0007410163921304064,0.7777023186135275,0.7607883645949914,0.0012100713178023162,0.7831328993233068,0.7666321416631235
65,BASELINE-OG,0.0016091094118570223,0.7506297111106088,0.7316558847820682,0.0009097158679410932,0.7070805171216157,0.6847931651634778,0.0012594126398990577,0.7288551141161123,0.708224524972773
65,PHYS-FULL-NO-MOD-NO-ALIGN,0.001514572043239388,0.7652805550801406,0.7474214668797166,0.0008304944857837284,0.732589016107091,0.7122425282021958,0.0011725332645115582,0.7489347855936158,0.7298319975409562
65,PHYS-FULL+MOD,0.0013345196422794253,0.7931840145414815,0.7774480156478986,0.0007717005720437784,0.7515200729524331,0.73261399154664,0.001053110107161602,0.7723520437469573,0.7550310035972693
65,PHYS-FULL+ALIGN,0.0015145606351221071,0.7652823230428913,0.7474233693613722,0.0006693532944290471,0.784474880809933,0.7680762304367758,0.0010919569647755772,0.7748786019264122,0.757749799899074
65,PHYS-FULL-DETAILED,0.0013345435871918601,0.7931803037001383,0.7774440224599314,0.0005525464197019465,0.8220855354631703,0.8085485653353681,0.0009435450034469033,0.8076329195816543,0.7929962938976498
66,BASELINE-OG,0.0015295890699007235,0.757452883749573,0.7389982118609535,0.0007950488238728956,0.7568196464453876,0.7383167934575366,0.0011623189468868095,0.7571362650974802,0.738657502659245
66,PHYS-FULL-NO-MOD-NO-ALIGN,0.0013884192265366127,0.7798382021878852,0.763086761050007,0.0008420069024644884,0.74245665160625,0.7228609620545516,0.0011152130645005506,0.7611474268970676,0.7429738615522793
66,PHYS-FULL+MOD,0.0011610608672530049,0.8158904435936418,0.8018821077801146,0.0007801429692782373,0.7613788771259704,0.7432229221246857,0.0009706019182656211,0.7886346603598061,0.7725525149524002
66,PHYS-FULL+ALIGN,0.0013885398327225231,0.7798190776509948,0.7630661813853097,0.0007666971581383565,0.7654915265742106,0.7476484905526831,0.0010776184954304398,0.7726553021126027,0.7553573359689965
66,PHYS-FULL-DETAILED,0.0011610653167188891,0.8158897380413204,0.8018813485444644,0.0006735945433817566,0.793968679289285,0.7782923831482524,0.0009173299300503229,0.8049292086653027,0.7900868658463585
67,BASELINE-OG,0.0020083354390718305,0.6969046702504504,0.6738430690738544,0.0009255039394180529,0.7097189465590511,0.687632344666805,0.0014669196892449416,0.7033118084047507,0.6807377068703298
67,PHYS-FULL-NO-MOD-NO-ALIGN,0.0019397723228233425,0.7072521251246205,0.6849778302971461,0.0008557980672580754,0.7315819480437791,0.7111588353949361,0.001397785195040709,0.7194170365841999,0.6980683328460411
67,PHYS-FULL+MOD,0.001341948897766758,0.7974748462021675,0.7820653236305933,0.0007865329031110957,0.7533067230112288,0.7345365823707788,0.001064240900438927,0.7753907846066981,0.7583009530006861
67,PHYS-FULL+ALIGN,0.0018848227910135532,0.7155450358303982,0.6939017233392328,0.000740454070792474,0.7677591866011612,0.7500886899295104,0.0013126384309030137,0.7416521112157797,0.7219952066343716
67,PHYS-FULL-DETAILED,0.0013420234332580329,0.7974635974043489,0.7820532189459841,0.0006370075128729244,0.8002048354296347,0.7850030294297156,0.0009895154730654786,0.7988342164169918,0.7835281241878498
68,BASELINE-OG,0.001679730440155306,0.7912753754861177,0.7753941540557137,0.0008338566574523824,0.7714876997460243,0.7541008942919174,0.0012567935488038441,0.781381537616071,0.7647475241738155
68,PHYS-FULL-NO-MOD-NO-ALIGN,0.00161201635920052,0.799689580398832,0.7844485702117866,0.000699700424567948,0.8082522312705336,0.7936627271280743,0.0011558583918842339,0.8039709058346828,0.7890556486699305
68,PHYS-FULL+MOD,0.0012135353781173557,0.849205140255458,0.8377316183183733,0.0007115966603438867,0.8049921551204807,0.7901546017057347,0.0009625660192306212,0.8270986476879694,0.813943110012054
68,PHYS-FULL+ALIGN,0.0016036391568768375,0.8007305381428171,0.7855687312623794,0.0005986968166977355,0.8359315290995983,0.8234480584876112,0.0011011679867872865,0.8183310336212077,0.8045083948749953
68,PHYS-FULL-DETAILED,0.0012135578975315162,0.8492023419753575,0.8377286071256564,0.0005366631998702925,0.8529313867461413,0.8417413835637826,0.0008751105487009043,0.8510668643607494,0.8397349953447195
69,BASELINE-OG,0.001834929584632672,0.7278716133915859,0.7071661926713806,0.0010328055893566422,0.7143099225167088,0.6925726340125453,0.001433867586994657,0.7210907679541474,0.699869413341963
69,PHYS-FULL-NO-MOD-NO-ALIGN,0.0017725527410537443,0.7371223824385393,0.7171208245806022,0.0008725747702800125,0.7586322573190685,0.7402673203759542,0.0013225637556668784,0.7478773198788039,0.7286940724782782
69,PHYS-FULL+MOD,0.001306968158507552,0.8061706894357862,0.7914228071102483,0.0007957649620104561,0.7798790440349262,0.763130710428888,0.001051366560259004,0.7930248667353562,0.7772767587695681
69,PHYS-FULL+ALIGN,0.0017082043078972342,0.7466655471693897,0.7273900996714086,0.0007249056450237749,0.7994798323816937,0.7842228631063879,0.0012165549764605046,0.7730726897755418,0.7558064813888983
69,PHYS-FULL-DETAILED,0.0013070649089059136,0.8061563409125347,0.791407366851532,0.0005840174490624173,0.8384516970147601,0.8261599783093614,0.0009455411789841654,0.8223040189636475,0.8087836725804467
70,BASELINE-OG,0.0014554281362582668,0.7694759597056982,0.75193608707461,0.0009403172349521697,0.733387778817401,0.7131020663361164,0.0011978726856052182,0.7514318692615496,0.7325190767053632
70,PHYS-FULL-NO-MOD-NO-ALIGN,0.001411645275013569,0.7764106903312311,0.7593984602477379,0.0007185075276376153,0.7962784465078678,0.7807778935247709,0.0010650764013255922,0.7863445684195495,0.7700881768862544
70,PHYS-FULL+MOD,0.001172459072848884,0.814295192033532,0.8001654783839094,0.0006699723505589456,0.8100398356278845,0.795586344860441,0.0009212157117039148,0.8121675138307083,0.7978759116221752
70,PHYS-FULL+ALIGN,0.0014008143948710879,0.7781261843416788,0.7612444809763718,0.0005764750431304958,0.8365495324424486,0.8241130838239393,0.000988644719000792,0.8073378583920636,0.7926787824001555
70,PHYS-FULL-DETAILED,0.0011723721834311451,0.8143089543754416,0.8001802878605295,0.0004714034616850309,0.8663409333346898,0.8561712217405901,0.000821887822558088,0.8403249438550657,0.8281757548005598
71,BASELINE-OG,0.0015070718356718425,0.7818068217692182,0.7652051669038328,0.0008556674900065623,0.721443199907435,0.7002486607699572,0.0011813696628392024,0.7516250108383267,0.732726913836895
71,PHYS-FULL-NO-MOD-NO-ALIGN,0.0014094607403564985,0.7959389119677908,0.7804125248349053,0.0007382008820875418,0.7596836645760171,0.7413987260111489,0.0010738308112220201,0.7778112882719039,0.7609056254230271
71,PHYS-FULL+MOD,0.0009666753846832815,0.8600451753466144,0.8493964386882046,0.0007723129751324368,0.7485787019660985,0.7294488205939538,0.0008694941799078592,0.8043119386563564,0.7894226296410791
71,PHYS-FULL+ALIGN,0.0013764734819557572,0.8007147923082054,0.7855517873751341,0.0005438891018075206,0.8229405585999763,0.8094686445804093,0.0009601812918816389,0.8118276754540908,0.7975102159777717
71,PHYS-FULL-DETAILED,0.0009666830916035035,0.860044059542193,0.8493952379856207,0.000500764920837912,0.836979345859984,0.8245756004362872,0.0007337240062207078,0.8485117027010884,0.8369854192109539
72,BASELINE-OG,0.0019089255658528322,0.7411298802682234,0.7214332407234143,0.0008107023397437558,0.7452544320270567,0.7258716170725936,0.001359813952798294,0.74319215614764,0.723652428898004
72,PHYS-FULL-NO-MOD-NO-ALIGN,0.0019088840398040997,0.741135511631436,0.7214393005599149,0.000825450429204259,0.7406201658581455,0.7208847436951783,0.0013671672345041794,0.7408778387447907,0.7211620221275465
72,PHYS-FULL+MOD,0.0015797858088632192,0.7857646475030176,0.7694641315521602,0.000725972181536621,0.7718790403681851,0.7545220108309818,0.00115287899519992,0.7788218439356014,0.761993071191571
72,PHYS-FULL+ALIGN,0.0019089353748592724,0.741128550065141,0.7214318093092278,0.0007012775304609414,0.7796387970702023,0.7628721838038046,0.0013051064526601068,0.7603836735676717,0.7421519965565162
72,PHYS-FULL-DETAILED,0.0015749832290675922,0.7864159271699437,0.7701649651067872,0.0005738985281891706,0.8196648765456921,0.8059437258480817,0.0010744408786283813,0.8030404018578179,0.7880543454774345
73,BASELINE-OG,0.0018376622216709178,0.7549138367608488,0.7362659765143917,0.000804220482217623,0.7488922630397882,0.7297862395754242,0.0013209413519442703,0.7519030499003185,0.733026108044908
73,PHYS-FULL-NO-MOD-NO-ALIGN,0.0017034427252101997,0.7728144830447659,0.7555286284938242,0.0006866598152536435,0.7855991036259121,0.769285991945275,0.0011950512702319216,0.779206793335339,0.7624073102195497
73,PHYS-FULL+MOD,0.0011810382021373864,0.8424867648759056,0.83050206220342,0.0006920994586610133,0.7839006433453077,0.7674583009911463,0.0009365688303991999,0.8131937041106067,0.7989801815972832
73,PHYS-FULL+ALIGN,0.0016784661231489934,0.7761455737630406,0.7591131717667503,0.0005447865526086609,0.8298972466173797,0.8169546458165282,0.001111626337878827,0.8030214101902102,0.7880339087916393
73,PHYS-FULL-DETAILED,0.0011810471376655514,0.8424855731583588,0.8305007798117122,0.0004930758391868031,0.8460432669079287,0.8343291676509232,0.0008370614884261773,0.8442644200331437,0.8324149737313178
74,BASELINE-OG,0.0018862552809756979,0.7416679991221563,0.72201230340319,0.0008141932536029318,0.7770182036538186,0.7600521974100874,0.001350224267289315,0.7593431013879874,0.7410322504066387
74,PHYS-FULL-NO-MOD-NO-ALIGN,0.0017674866331766153,0.7579339535435654,0.7395158847914454,0.0006779359685717486,0.8143347670704987,0.8002080645649932,0.001222711300874182,0.7861343603070321,0.7698619746782193
74,PHYS-FULL+MOD,0.0011665717074034595,0.8402322281716115,0.8280759846629298,0.0006127526689265992,0.8321864124658991,0.8194179873274349,0.0008896621881650294,0.8362093203187553,0.8237469859951823
74,PHYS-FULL+ALIGN,0.0017646463581621264,0.7583229432709563,0.7399344715633116,0.0005711953474641589,0.8435676492300516,0.831665187758425,0.0011679208528131426,0.8009452962505039,0.7857998296608684
74,PHYS-FULL-DETAILED,0.0011665970130829326,0.8402287624335019,0.8280722552273553,0.0004682390784010819,0.8717641169841084,0.8620070389285515,0.0008174180457420073,0.8559964397088051,0.8450396470779533
75,BASELINE-OG,0.0015611134217681589,0.7752755117801593,0.7581769094156062,0.0007061400781915662,0.766747659134577,0.7490001984165557,0.0011336267499798625,0.7710115854573681,0.7535885539160809
75,PHYS-FULL-NO-MOD-NO-ALIGN,0.0014931635432480057,0.7850569930371372,0.768702633811702,0.000696085021551637,0.7700690475831755,0.7525743012036346,0.0010946242823998214,0.7775630203101563,0.7606384675076683
75,PHYS-FULL+MOD,0.001214482158796123,0.8251735730524531,0.8118715623064441,0.0007077149834507871,0.766227436094277,0.7484403931884068,0.000961098571123455,0.795700504573365,0.7801559777474254
75,PHYS-FULL+ALIGN,0.00149330605708591,0.7850364779683147,0.7686805578137299,0.0006451750131194713,0.786885652400017,0.7706704303000182,0.0010692405351026906,0.7859610651841658,0.7696754940568741
75,PHYS-FULL-DETAILED,0.0012144838400110901,0.8251733310391773,0.8118713018791147,0.0006144143102970437,0.7970465343009171,0.7816044227803347,0.0009144490751540669,0.8111099326700473,0.7967378623297248
76,BASELINE-OG,0.001912299439292085,0.7676438187886846,0.7499645441313019,0.0009254678978342213,0.7555582007887097,0.7369593682400246,0.001418883668563153,0.7616010097886972,0.7434619561856632
76,PHYS-FULL-NO-MOD-NO-ALIGN,0.0018041058571420876,0.7807900065997591,0.7641109853627842,0.0008113105335958598,0.7857103341830138,0.7694056856969389,0.0013077081953689737,0.7832501703913864,0.7667583355298615
76,PHYS-FULL+MOD,0.0013310968988982208,0.8382635136029164,0.8259574765944426,0.0008413307039089148,0.7777811726625274,0.7608732184085893,0.0010862138014035678,0.8080223431327219,0.793415347501516
76,PHYS-FULL+ALIGN,0.0018040283843913489,0.7807994200169989,0.7641211150182923,0.0006389237859013526,0.8312424664862959,0.8184022193711228,0.0012214760851463507,0.8060209432516474,0.7912616671947075
76,PHYS-FULL-DETAILED,0.0013311689960266574,0.8382547533569551,0.8259480498080277,0.0006149001287801953,0.8375877821737157,0.8252303308173679,0.0009730345624034264,0.8379212677653354,0.8255891903126977
77,BASELINE-OG,0.0019209223380826435,0.7554101141243666,0.7368000141120902,0.0010327570023935732,0.6834124356686013,0.6593242514259949,0.0014768396702381083,0.719411274896484,0.6980621327690426
77,PHYS-FULL-NO-MOD-NO-ALIGN,0.0017798398328294316,0.7733740646573043,0.7561307869681861,0.0009037508668458856,0.7229587550275518,0.7018795298666047,0.0013417953498376586,0.7481664098424281,0.7290051584173954
77,PHYS-FULL+MOD,0.001214234540464442,0.8453922463232489,0.8336286128913223,0.0009267062626545517,0.7159218694576788,0.6943072290903283,0.0010704704015594968,0.7806570578904639,0.7639679209908252
77,PHYS-FULL+ALIGN,0.0017754942200065077,0.7739273889241665,0.7567262119944834,0.0007199380152635694,0.7793058558851431,0.7625139101372737,0.0012477161176350385,0.7766166224046548,0.7596200610658785
77,PHYS-FULL-DETAILED,0.0012141204208094296,0.8454067771102789,0.8336442492817131,0.0006677657301504743,0.795299063029977,0.7797239917387796,0.000940943075479952,0.8203529200701279,0.8066841205102464
78,BASELINE-OG,0.0016320402095402922,0.757721644768555,0.7392874220879015,0.0009294625723066191,0.7286532945692881,0.7080073495908643,0.0012807513909234556,0.7431874696689216,0.7236473858393829
78,PHYS-FULL-NO-MOD-NO-ALIGN,0.0015713891083668178,0.7667253745476298,0.7489762182632103,0.0008691436558240717,0.746262760243706,0.7269566659144227,0.0012202663820954447,0.7564940673956679,0.7379664420888165
78,PHYS-FULL+MOD,0.0013322815541268844,0.802221181958516,0.7871727936292726,0.0008064119377666329,0.7645766176577287,0.7466639690012515,0.0010693467459467587,0.7833988998081223,0.766918381315262
78,PHYS-FULL+ALIGN,0.0015232822170245812,0.7738669011114746,0.7566611218482173,0.0007285538322080191,0.7873064629079547,0.7711232589987774,0.0011259180246163002,0.7805866820097147,0.7638921904234974
78,PHYS-FULL-DETAILED,0.0013322384877905466,0.8022275752085553,0.7871796733222497,0.0006348241636382611,0.8146698420533888,0.8005686343835379,0.000983531325714404,0.808448708630972,0.7938741538528937
79,BASELINE-OG,0.001500947547067037,0.7799311988314664,0.763186833525165,0.0011186623009627748,0.6336060926265927,0.6057282953264422,0.0013098049240149057,0.7067686457290296,0.6844575644258036
79,PHYS-FULL-NO-MOD-NO-ALIGN,0.0014279914495904402,0.7906280156129608,0.7746975385400339,0.001030326472207975,0.6625386037433827,0.6368621931586402,0.0012291589608992076,0.7265833096781718,0.705779865849337
79,PHYS-FULL+MOD,0.001250482701878489,0.8166543330430608,0.802704119252859,0.0009944982237402626,0.6742733801268654,0.6494898329626053,0.0011224904628093758,0.7454638565849632,0.7260969761077322
79,PHYS-FULL+ALIGN,0.0014280095255811277,0.7906253653127499,0.774694686586546,0.0008583542963454775,0.7188644112900733,0.6974736599751875,0.0011431819109633027,0.7547448883014116,0.7360841732808667
79,PHYS-FULL-DETAILED,0.0012504833432082948,0.8166542390113394,0.8027040180665501,0.0007447886358949037,0.7560604140874465,0.737499793420187,0.0009976359895515993,0.7863573265493929,0.7701019057433686
80,BASELINE-OG,0.0015376413552023356,0.7774320287491012,0.7604975091974024,0.0011724340632762195,0.6654026467917618,0.6399441525259175,0.0013550377092392775,0.7214173377704315,0.70022083086166
80,PHYS-FULL-NO-MOD-NO-ALIGN,0.0014431937058485985,0.7911029811041199,0.7752086427098682,0.0010118792267481541,0.7112228980363859,0.6892507272348067,0.0012275364662983762,0.7511629395702529,0.7322296849723375
80,PHYS-FULL+MOD,0.001365216527410509,0.8023898929383502,0.7873543413140942,0.0009331356864051549,0.7336952749540178,0.7134329589179104,0.001149176106907832,0.768042583946184,0.7503936501160022
80,PHYS-FULL+ALIGN,0.0014433103961004694,0.7910860906162726,0.7751904670762064,0.0008500877733870844,0.7573960635575707,0.7389370683934728,0.0011466990847437768,0.7742410770869217,0.7570637677348396
80,PHYS-FULL-DETAILED,0.0013652425601300608,0.8023861247972571,0.7873502864666136,0.0006997134460347429,0.8003109305838358,0.7851171970413016,0.0010324780030824018,0.8013485276905465,0.7862337417539575
81,BASELINE-OG,0.0017483059246506112,0.7277439144052985,0.7070287774578756,0.00081109208069305,0.7382951035729288,0.718382774496956,0.0012796990026718307,0.7330195089891136,0.7127057759774158
81,PHYS-FULL-NO-MOD-NO-ALIGN,0.0016286328067339202,0.746380089101911,0.7270829219683608,0.0007068054904143892,0.771943948084256,0.7545918571776233,0.0011677191485741547,0.7591620185930835,0.7408373895729921
81,PHYS-FULL+MOD,0.0011789836592217761,0.8164019972053888,0.8024325839492771,0.0006892192139096923,0.7776182910851974,0.7606979436677668,0.0009341014365657342,0.797010144145293,0.781565263808522
81,PHYS-FULL+ALIGN,0.0016110885959152107,0.7491121728265056,0.7300228816285222,0.0005738671022248712,0.8148375084338926,0.8007490579886453,0.001092477849070041,0.7819748406301991,0.7653859698085838
81,PHYS-FULL-DETAILED,0.0011790527767324853,0.8163912338357482,0.8024210016275987,0.0004897389721505604,0.8419820757299856,0.8299589727963976,0.0008343958744415228,0.8291866547828669,0.8161899872119982
82,BASELINE-OG,0.0017997994264448238,0.7272932536800722,0.7065438273296429,0.0009425211155061738,0.6740609906001914,0.6492612833632495,0.0013711602709754987,0.7006771221401318,0.6779025553464462
82,PHYS-FULL-NO-MOD-NO-ALIGN,0.0017138710894564477,0.7403131695954086,0.7205543890211463,0.0009260775540358412,0.679747439474885,0.6553803968262351,0.0013199743217461445,0.7100303045351468,0.6879673929236907
82,PHYS-FULL+MOD,0.0013372403399065536,0.7973804987458972,0.7819637975635199,0.0009224689380409202,0.6809953571112525,0.6567232647175434,0.0011298546389737368,0.7391879279285749,0.7193435311405316
82,PHYS-FULL+ALIGN,0.0016577885686178098,0.7488108285892973,0.7296986090254395,0.0008050795314489273,0.7215905079987499,0.7004071770856113,0.0012314340500333685,0.7352006682940235,0.7150528930555253
82,PHYS-FULL-DETAILED,0.0013372488109457041,0.7973792152086926,0.7819624163658757,0.0007496869147128213,0.7407461686306431,0.7210203336351486,0.0010434678628292626,0.7690626919196679,0.7514913750005121
83,BASELINE-OG,0.0019047126360103854,0.7519566187907775,0.7330837528292062,0.0007459511784664058,0.7934164895502616,0.7776981789725641,0.0013253319072383956,0.7726865541705195,0.7553909659008852
83,PHYS-FULL-NO-MOD-NO-ALIGN,0.001828399161947599,0.7618946282209058,0.7437779151507573,0.000635684625041106,0.8239536779740719,0.8105588491242731,0.0012320418934943524,0.7929241530974889,0.7771683821375153
83,PHYS-FULL+MOD,0.0013016818147580298,0.8304869971002922,0.8175892686187927,0.0005920693376284086,0.836032483455033,0.8235566941526985,0.0009468755761932192,0.8332597402776626,0.8205729813857456
83,PHYS-FULL+ALIGN,0.0018255425028226202,0.7622666399222646,0.744178232090263,0.0005541853416033464,0.8465240667042357,0.8348465500404276,0.0011898639222129833,0.8043953533132502,0.7895123910653453
