iteration,aiconf_mse,aiconf_r2,selfconf_mse,selfconf_r2
88,0.0016117938327225732,0.7899355007360682,0.0010275508382650812,0.5803107790518389
89,0.0013969826381091679,0.7975666683858091,0.0011327731377091576,0.5135145207401708
90,0.0015725320011363453,0.7566142710209289,0.0010629689474243517,0.5762321184746482
91,0.0014157400043976328,0.8314473555503574,0.0012910021435542523,0.4768342865631501
92,0.001564350155865242,0.7649565025733875,0.0009204696963369356,0.5924628533950249
93,0.0016326122582992458,0.7840798575305258,0.0011151124073174444,0.4989027032897323
94,0.0014976380723519924,0.772262173891499,0.0008616509283870404,0.6156133628219291
95,0.0013139743174447867,0.8357373461716829,0.001041822202595182,0.6545522523209346
96,0.0015862436882921422,0.8025721462312768,0.0010118155321802518,0.6199908737836225
97,0.0015709740204190301,0.8050351805217515,0.0008593377084164902,0.6334386451122977
98,0.0014310707613831534,0.8062170965817045,0.0009690569967643808,0.6001061531285302
99,0.001597263567883917,0.7945014308591658,0.0011098060081959353,0.5323971467755417
100,0.0013871345735924732,0.811969489815093,0.0009431580248131596,0.640684796806916
