track,scope,iteration,mse,r2,adj_r2,cond1_mse,cond2_mse
selfconf,full_data_curve,24,0.0011702134369263892,0.5215373009114346,0.48513253032860904,0.0013388207987106964,0.001001606075142082
selfconf,full_data_curve,25,0.0014488544380063535,0.407609942665038,0.36253678612868234,0.0017183785721578287,0.0011793303038548782
selfconf,full_data_curve,26,0.0012268758907469331,0.4983698429619118,0.4602023310133616,0.0014025314288136036,0.0010512203526802624
selfconf,full_data_curve,27,0.0012432848385764866,0.49166075108175633,0.4529827647510205,0.0013627434120110126,0.0011238262651419605
selfconf,full_data_curve,28,0.0011888394512430164,0.5139217217341837,0.47693750490961073,0.0012859601548512272,0.0010917187476348056
selfconf,full_data_curve,29,0.0013874533961347657,0.4327148571137156,0.3895518571114984,0.001349770651094276,0.0014251361411752558
selfconf,full_data_curve,30,0.0012561142736806903,0.486415207017708,0.44733810320383804,0.0014389447203496434,0.001073283827011737
selfconf,full_data_curve,31,0.0011676508136669497,0.5225850752770058,0.48626002665677803,0.0013157643480552884,0.0010195372792786114
selfconf,full_data_curve,32,0.0011740338084441988,0.5199752736690082,0.48345165318730243,0.001306519463148765,0.0010415481537396328
selfconf,full_data_curve,33,0.0012822744021829728,0.4757191704685283,0.4358282377867859,0.0014573560221057982,0.0011071927822601474
selfconf,full_data_curve,34,0.0011868299679910113,0.514743334911907,0.4778216321334653,0.0013898969237591285,0.0009837630122228943
selfconf,full_data_curve,35,0.0013253357833804412,0.4581127543874264,0.4168822030908176,0.0015668051140638316,0.0010838664526970506
selfconf,full_data_curve,36,0.0016741045163693776,0.31551241834797383,0.2634318414831458,0.0019930892553464375,0.001355119777392318
selfconf,full_data_curve,37,0.0011911224276717769,0.5129882859782848,0.475933046867937,0.001410918398433385,0.0009713264569101688
selfconf,full_data_curve,38,0.0011417511032648447,0.5331746352269852,0.4976553139942558,0.0012078990479289483,0.0010756031586007411
selfconf,full_data_curve,39,0.0011792313962343199,0.5178501469149155,0.4811648320062679,0.0013919627357077357,0.0009665000567609038
selfconf,full_data_curve,40,0.0012857674984390849,0.4742909555718806,0.43429135436539335,0.0014906543718115235,0.0010808806250666462
selfconf,full_data_curve,41,0.0012108797595831195,0.5049101473628895,0.4672402672709355,0.0012813239640308042,0.001140435555135435
selfconf,full_data_curve,42,0.001151712086218729,0.5291019091418971,0.4932727065766067,0.001309762137646865,0.0009936620347905931
selfconf,full_data_curve,43,0.0011924239639489861,0.5124561295865493,0.4753604003159607,0.0012390914571392888,0.001145756470758684
selfconf,full_data_curve,44,0.0011859581260884467,0.5150998030712329,0.4782052228701311,0.0013673821412062556,0.001004534110970638
selfconf,full_data_curve,45,0.0011679041507929478,0.5224814938607791,0.4861485640458385,0.0014027965955909045,0.0009330117059949907
selfconf,full_data_curve,46,0.0012519092519555951,0.48813450537886804,0.44918821774465156,0.0013251508802504311,0.0011786676236607593
selfconf,full_data_curve,47,0.001198476081571948,0.5099816130225544,0.47269760531774885,0.0013754275910770196,0.0010215245720668765
selfconf,full_data_curve,48,0.0011643445903449302,0.5239368838313478,0.48771469020982006,0.0013252000817815617,0.0010034890989082989
selfconf,full_data_curve,49,0.001248288269744047,0.4896150087363065,0.4507813680966777,0.0014565154139043765,0.0010400611255837176
selfconf,full_data_curve,50,0.0012064514960125658,0.506720722146416,0.46918860317929545,0.0014399013123004782,0.0009730016797246533
selfconf,full_data_curve,51,0.001304537320188176,0.4666165781531172,0.426033056925637,0.0013638195142129334,0.0012452551261634187
selfconf,full_data_curve,52,0.0011864514627095775,0.5148980935677723,0.4779881659044506,0.0013601226241795634,0.0010127803012395917
selfconf,full_data_curve,53,0.001157581039480465,0.526702282603844,0.49069049975848433,0.0013234696902842723,0.0009916923886766577
selfconf,full_data_curve,54,0.0012087465270265447,0.5057823576576912,0.46817884139251553,0.001410198377904854,0.0010072946761482354
selfconf,full_data_curve,55,0.0011666111460014025,0.5230101620019707,0.48671745693690327,0.0013770505183033782,0.0009561717736994267
selfconf,full_data_curve,56,0.0011895278107414509,0.513640273638331,0.47663464228472585,0.001395580267856962,0.0009834753536259392
selfconf,full_data_curve,57,0.0012584759034978132,0.48544961241684903,0.44629903944856586,0.001474993153698755,0.0010419586532968714
selfconf,full_data_curve,58,0.0012828008405227746,0.47550392673519115,0.43559661681286876,0.0014751564417700349,0.0010904452392755145
selfconf,full_data_curve,59,0.0012229695932523931,0.49996700257716065,0.46192101364281424,0.0014251018233872282,0.001020837363117558
selfconf,full_data_curve,60,0.0012189926164794056,0.5015930606798722,0.4636707935576887,0.0013810359959607376,0.0010569492369980741
selfconf,full_data_curve,61,0.0012336444254579105,0.49560240645460685,0.45722432868484875,0.001443278406836027,0.001024010444079794
selfconf,full_data_curve,62,0.0012618447837272908,0.48407218546494557,0.44481680827206105,0.0012668103306970754,0.0012568792367575064
selfconf,full_data_curve,63,0.001193160808011701,0.5121548577091901,0.47503620557836757,0.0013790977603946248,0.0010072238556287768
selfconf,full_data_curve,64,0.0012280844533482066,0.49787570052090413,0.4596705907779295,0.0014741154212385762,0.000982053485457837
selfconf,full_data_curve,65,0.001206037248825742,0.5068900945197311,0.469370862581015,0.0013181516014866075,0.0010939228961648767
selfconf,full_data_curve,66,0.0012453996687118,0.49079606494611117,0.4520522872789675,0.0014774965381068798,0.0010133027993167202
selfconf,full_data_curve,67,0.001184463250437203,0.5157110097249306,0.4788629343779145,0.0014077284538240593,0.0009611980470503468
selfconf,full_data_curve,68,0.0012331420672588467,0.4958078045916037,0.45744535494096483,0.0015091999795871101,0.0009570841549305831
selfconf,full_data_curve,69,0.0011901798806768047,0.5133736631795729,0.4763477462475839,0.00140864712807445,0.0009717126332791592
selfconf,full_data_curve,70,0.0012436284766404499,0.491520248511537,0.4528315717678496,0.00148854224588322,0.0009987147073976797
selfconf,full_data_curve,71,0.0011847911301277232,0.5155769502476145,0.4787186747229766,0.0013513046983443277,0.0010182775619111187
selfconf,full_data_curve,72,0.0013291971133066961,0.4565339805669514,0.41518330517530644,0.0015811812617769643,0.0010772129648364281
selfconf,full_data_curve,73,0.0012241724704851963,0.4994751847007647,0.4613917748410403,0.0014349171691364084,0.0010134277718339844
selfconf,full_data_curve,74,0.0012890267671273163,0.47295834525959257,0.43285734979021384,0.0014841604092330216,0.001093893125021611
selfconf,full_data_curve,75,0.0011994272968175346,0.5095926916519258,0.4722790921037028,0.0014312135858334945,0.0009676410078015746
selfconf,full_data_curve,76,0.0011959743557719462,0.5110044883723643,0.47379830813982693,0.001428205746124984,0.0009637429654189087
selfconf,full_data_curve,77,0.0013951322355361525,0.4295752262481659,0.38617334128878733,0.001657110973233668,0.0011331534978386369
selfconf,full_data_curve,78,0.001209118087077642,0.5056304386835009,0.4680153633659412,0.0013679312695572443,0.00105030490459804
selfconf,full_data_curve,79,0.0012433212263983243,0.49164587326981113,0.4529667549316446,0.0014928806388390544,0.0009937618139575937
selfconf,full_data_curve,80,0.001273105813441092,0.4794679120039148,0.43986220965638667,0.0015122089682162482,0.0010340026586659356
selfconf,full_data_curve,81,0.0011944711446575003,0.5116191031293157,0.47445968706306807,0.0014048521300774246,0.000984090159237576
selfconf,full_data_curve,82,0.0012812742623340152,0.4761280955385182,0.4362682767207968,0.0015169942351264708,0.0010455542895415595
selfconf,full_data_curve,83,0.0011472081130673376,0.5309434391420116,0.4952543529897735,0.0012247445979570218,0.0010696716281776535
selfconf,full_data_curve,84,0.0012229339652814265,0.49998156971048346,0.4619366891449769,0.0013901987365394876,0.0010556691940233653
selfconf,full_data_curve,85,0.0012554249236157214,0.4866970601244097,0.44764140165561483,0.0013833663639993637,0.0011274834832320792
selfconf,full_data_curve,86,0.001230649953153578,0.4968267500280663,0.45854182883454964,0.0013848181327370279,0.0010764817735701285
selfconf,full_data_curve,87,0.0012310620550437447,0.49665825479766934,0.45836051331488337,0.0014336457305722142,0.0010284783795152753
selfconf,full_data_curve,88,0.0011950804023326902,0.5113699972290472,0.4741916274529965,0.0013618757766169344,0.0010282850280484465
selfconf,full_data_curve,89,0.0011455032947106127,0.531640484626771,0.49600443454402543,0.0012660588390469205,0.0010249477503743046
selfconf,full_data_curve,90,0.0013186103857146135,0.4608625535420897,0.41984122609420527,0.0015525612879752338,0.0010846594834539932
selfconf,full_data_curve,91,0.0013124198289745286,0.4633936734158297,0.4225649311757299,0.0015752932463412243,0.0010495464116078326
selfconf,full_data_curve,92,0.001215438759792479,0.5030461185656773,0.46523441019567446,0.0013733060895213054,0.0010575714300636524
selfconf,full_data_curve,93,0.0012709982070248636,0.48032964459277794,0.440789508855272,0.0014541767295895526,0.0010878196844601742
selfconf,full_data_curve,94,0.0012640915867262108,0.4831535398629885,0.44382826572212897,0.0013944124377283068,0.0011337707357241143
selfconf,full_data_curve,95,0.0011854418089983162,0.5153109085505703,0.47843239072289634,0.0013415442927200043,0.0010293393252766283
selfconf,full_data_curve,96,0.001132372212357365,0.5370093625651333,0.5017818140646544,0.0012712623656980675,0.0009934820590166626
selfconf,full_data_curve,97,0.0012177859525315442,0.5020864268224652,0.4642016984285223,0.0014063457680050767,0.0010292261370580115
selfconf,full_data_curve,98,0.0013520281122909104,0.44719911818016567,0.40513818151996095,0.001625124857138873,0.001078931367442948
selfconf,full_data_curve,99,0.0012260590225248546,0.4987038341484785,0.46056173457281935,0.0014527179241606496,0.0009994001208890597
selfconf,full_data_curve,100,0.0012212482154709344,0.5006708186789747,0.4626783809697663,0.0013295813473578203,0.0011129150835840487
selfconf,chosen_subset_curve,1,0.0014490384323742347,0.44296657654207616,0.4005835986702777,0.001599682396429507,0.0012983944683189626
selfconf,chosen_subset_curve,2,0.0013906262284169987,0.4801107395639439,0.4405539480090267,0.0012713235266474318,0.0015099289301865658
selfconf,chosen_subset_curve,3,0.0015630770343745637,0.42320587356871797,0.3793193639489466,0.0017926717790874166,0.0013334822896617104
selfconf,chosen_subset_curve,4,0.0012377272394614148,0.5095713644641026,0.47225614219506695,0.0015705985704640088,0.0009048559084588211
selfconf,chosen_subset_curve,5,0.001312702651569453,0.5128471177239073,0.4757811375507265,0.0013440708075757926,0.001281334495563113
selfconf,chosen_subset_curve,6,0.0011886839539626904,0.5210377447500313,0.48459496445927286,0.0011661504354676983,0.0012112174724576827
selfconf,chosen_subset_curve,7,0.0011298596217731952,0.5536571784250284,0.5196963115660633,0.001550866605686426,0.000708852637859964
selfconf,chosen_subset_curve,8,0.0012312726028384663,0.49721021824738176,0.4589544739835957,0.001184884095074332,0.0012776611106026005
selfconf,chosen_subset_curve,9,0.001167442541108292,0.4845770390938239,0.44536007467704963,0.001695705961982609,0.0006391791202339747
selfconf,chosen_subset_curve,10,0.0012727652847775678,0.48429352443535467,0.44505498825108825,0.001724425723237343,0.0008211048463177926
selfconf,chosen_subset_curve,11,0.0013632520951703008,0.4452828723859371,0.403076134415302,0.0016926894216977159,0.0010338147686428855
selfconf,chosen_subset_curve,12,0.0010829222222176634,0.5276712888925601,0.4917332347865593,0.0011151628167642678,0.0010506816276710585
selfconf,chosen_subset_curve,13,0.0014516584552919335,0.477197762842114,0.43741933175401404,0.0014254593060782027,0.0014778576045056642
selfconf,chosen_subset_curve,14,0.0014644034241767846,0.4826461682973404,0.44328228979822504,0.0018606310179790253,0.0010681758303745438
selfconf,chosen_subset_curve,15,0.0013529390810104625,0.45514879225410976,0.41369272209953123,0.001566024449828879,0.0011398537121920455
selfconf,chosen_subset_curve,16,0.0008820074366599621,0.5782978194618149,0.5462117839860836,0.0010211446580705432,0.0007428702152493809
selfconf,chosen_subset_curve,17,0.0015344061597407676,0.4506754625620756,0.4088790303657118,0.0018831522120200006,0.0011856601074615343
selfconf,chosen_subset_curve,18,0.0013081514912959512,0.5355709951046398,0.500234005601732,0.0014616714401146397,0.0011546315424772623
selfconf,chosen_subset_curve,19,0.0012444510237905452,0.5509205424238737,0.5167514532604729,0.0015501969942260311,0.0009387050533550592
selfconf,chosen_subset_curve,20,0.0012692060758141132,0.5731560682989192,0.5406788126260109,0.0013839444366494323,0.001154467714978794
selfconf,chosen_subset_curve,21,0.0014099121118936945,0.5331184650998575,0.49759487005310754,0.0016332530556277263,0.0011865711681596628
selfconf,chosen_subset_curve,22,0.0013193034229344654,0.5005866039705151,0.46258775862044577,0.001564576434540207,0.0010740304113287238
selfconf,chosen_subset_curve,23,0.001378299728716629,0.44908403843962796,0.40716651962525185,0.0016507220984215718,0.0011058773590116864
selfconf,chosen_subset_curve,24,0.00129586719109804,0.5064771372323429,0.46892648463045594,0.0014434703452436575,0.0011482640369524226
selfconf,chosen_subset_curve,25,0.0014610528774164368,0.3823123771130723,0.3353144058064583,0.001778270644950682,0.0011438351098821918
selfconf,chosen_subset_curve,26,0.0014649921464474293,0.5111671558726589,0.47397335251514383,0.0017329302343441443,0.0011970540585507148
selfconf,chosen_subset_curve,27,0.0014518097586232236,0.4847486053218788,0.44554469485723924,0.0015444440531699147,0.0013591754640765322
selfconf,chosen_subset_curve,28,0.0013891871944958166,0.4704383502581849,0.43014561603869905,0.0014609699670077095,0.0013174044219839243
selfconf,chosen_subset_curve,29,0.0011868558287218011,0.5605166061973565,0.5270776523210685,0.0013515635731323314,0.001022148084311271
selfconf,chosen_subset_curve,30,0.0013144520310640398,0.5298422747096466,0.49406940430711976,0.001615879854265523,0.0010130242078625563
selfconf,chosen_subset_curve,31,0.0012952070097729223,0.5289041044254773,0.4930598515013289,0.0012965584279924017,0.0012938555915534427
selfconf,chosen_subset_curve,32,0.0013721039555825972,0.481358770883925,0.44189693823378884,0.0014156019197785505,0.0013286059913866436
selfconf,chosen_subset_curve,33,0.0012713757117304857,0.44445450215736304,0.4021847360171624,0.001351205002847029,0.0011915464206139425
selfconf,chosen_subset_curve,34,0.0016162258781190944,0.4758515096177788,0.4359706462191316,0.0017224276020065211,0.0015100241542316674
selfconf,chosen_subset_curve,35,0.0013514231668722589,0.48598796176379455,0.4468783501588659,0.0018153549475730625,0.0008874913861714551
selfconf,chosen_subset_curve,36,0.0012241870129329215,0.3929936034926893,0.3468083341932201,0.001036624954040582,0.001411749071825261
selfconf,chosen_subset_curve,37,0.001285029819559231,0.5148123823347771,0.4778959331645971,0.0013083061772815262,0.0012617534618369363
selfconf,chosen_subset_curve,38,0.0014101764959022426,0.5035409250532912,0.46576686500299813,0.0014361212033834772,0.0013842317884210083
selfconf,chosen_subset_curve,39,0.0014308649159881512,0.46023612062929253,0.4191671298076083,0.0014442139095942317,0.001417515922382071
selfconf,chosen_subset_curve,40,0.0012938422145070546,0.4866563122025377,0.447597553348383,0.0016972209256062652,0.000890463503407844
selfconf,chosen_subset_curve,41,0.0012932306182573022,0.4806917872868336,0.4411792058847449,0.0013070785871996612,0.0012793826493149427
selfconf,chosen_subset_curve,42,0.0014020051989114101,0.46632427564271506,0.4257185140068347,0.001548199526904281,0.0012558108709185391
selfconf,chosen_subset_curve,43,0.0012883351013576372,0.520845212666,0.4843877831949349,0.0014478539530133263,0.0011288162497019485
selfconf,chosen_subset_curve,44,0.0011318019223991171,0.5503549282326508,0.5161428032068742,0.0013350821170443274,0.0009285217277539071
selfconf,chosen_subset_curve,45,0.0011509711536650319,0.5103912683674712,0.47313843009108314,0.001167489186646509,0.0011344531206835544
selfconf,chosen_subset_curve,46,0.0013440012872389952,0.5258193705156113,0.4897404095765817,0.0014974624667432534,0.0011905401077347373
selfconf,chosen_subset_curve,47,0.0012385236516857163,0.5681819672939408,0.535326247414132,0.00147814942095292,0.0009988978824185123
selfconf,chosen_subset_curve,48,0.001244317902910568,0.5582503794977909,0.5246389953291446,0.0015148372710927687,0.000973798534728367
selfconf,chosen_subset_curve,49,0.00139919832548817,0.45814269521976925,0.4169144220299691,0.0018097172548541677,0.0009886793961221725
selfconf,chosen_subset_curve,50,0.0012475052886904484,0.48088271410183736,0.4413846597400207,0.0014911597817010233,0.0010038507956798733
selfconf,chosen_subset_curve,51,0.0015117073771826227,0.48634915222091935,0.44726702249859807,0.0016463665429349214,0.001377048211430324
selfconf,chosen_subset_curve,52,0.0014499978604038696,0.5047592471803914,0.4670778855528125,0.0016345333422719552,0.0012654623785357836
selfconf,chosen_subset_curve,53,0.0012893150304133507,0.44501863795292085,0.4027917951884692,0.0014871946778775053,0.0010914353829491962
selfconf,chosen_subset_curve,54,0.0011472679647659136,0.5154166255736847,0.4785461514325521,0.0010320722536398164,0.0012624636758920109
selfconf,chosen_subset_curve,55,0.0015377179781613413,0.43523523956271903,0.3922640077903172,0.0015300129070048107,0.0015454230493178722
selfconf,chosen_subset_curve,56,0.001451199986939247,0.503192030269072,0.46539142387650145,0.0016160079113339114,0.0012863920625445825
selfconf,chosen_subset_curve,57,0.0013583900137925245,0.4975255536569988,0.459293802304814,0.0015369269780443652,0.0011798530495406836
selfconf,chosen_subset_curve,58,0.001286540349582642,0.5051686086517484,0.4675183940926424,0.0014912728196250133,0.0010818078795402706
selfconf,chosen_subset_curve,59,0.0012268162654033965,0.5226637302714063,0.4863446662703178,0.0013605407052402194,0.001093091825566574
selfconf,chosen_subset_curve,60,0.001236845738698856,0.47768420417783974,0.43794278493050154,0.0013578498527735835,0.001115841624624129
selfconf,chosen_subset_curve,61,0.0016722575737000863,0.4325222083658099,0.3893445503066868,0.0020966447511122106,0.001247870396287962
selfconf,chosen_subset_curve,62,0.001225186100926452,0.5611950349099418,0.5278077006096114,0.00150151731832071,0.0009488548835321942
selfconf,chosen_subset_curve,63,0.0011394075938726087,0.5308290922342156,0.4951313057737755,0.0012255986702394562,0.0010532165175057612
selfconf,chosen_subset_curve,64,0.0013516065275815917,0.4466709028942062,0.4045697759405046,0.0014558296086484201,0.0012473834465147632
selfconf,chosen_subset_curve,65,0.0009276819655281256,0.5433772606607759,0.5086342261458349,0.001184456596305916,0.0006709073347503351
selfconf,chosen_subset_curve,66,0.0012806627064967868,0.4777847217789307,0.4380509506099364,0.0012183797570712073,0.0013429456559223662
selfconf,chosen_subset_curve,67,0.0010984746607417457,0.4681724492100927,0.42770730947607805,0.0010648241065436411,0.0011321252149398503
selfconf,chosen_subset_curve,68,0.001254221279009067,0.502687963011615,0.46484900367554227,0.001635335330655932,0.0008731072273622021
selfconf,chosen_subset_curve,69,0.0015233731571565473,0.44462923698709444,0.4023727658882865,0.0016356155238989975,0.0014111307904140973
selfconf,chosen_subset_curve,70,0.0014975017983132458,0.4233226247624169,0.37944499838564427,0.0016797414521423015,0.00131526214448419
selfconf,chosen_subset_curve,71,0.0012204554634583874,0.542547531368162,0.5077413652766092,0.0013706391821357124,0.0010702717447810624
selfconf,chosen_subset_curve,72,0.0012448983530103969,0.46437603154860285,0.4236220339490401,0.0014325056888598935,0.0010572910171609002
selfconf,chosen_subset_curve,73,0.001510797977422242,0.4971417056064187,0.4588807484242984,0.0018351679861276725,0.0011864279687168115
selfconf,chosen_subset_curve,74,0.0012834458849056438,0.434379120966198,0.3913427497353653,0.0016439800921055246,0.0009229116777057629
selfconf,chosen_subset_curve,75,0.0013399998719654568,0.44939782460441513,0.4075041808243164,0.0014458313299231455,0.0012341684140077685
selfconf,chosen_subset_curve,76,0.0012746857246091134,0.5171512306730037,0.4804127373546453,0.0013047961180877683,0.0012445753311304587
selfconf,chosen_subset_curve,77,0.0009317948501172806,0.4980581855298648,0.45986696051583287,0.001225677390078486,0.0006379123101560754
selfconf,chosen_subset_curve,78,0.001305250289907024,0.4984043611112985,0.46023947554367994,0.00140716112230131,0.0012033394575127379
selfconf,chosen_subset_curve,79,0.0013570025656453274,0.42905648263087326,0.3856151280484398,0.0016723138325415942,0.0010416912987490604
selfconf,chosen_subset_curve,80,0.0013202840472529033,0.46782966425374184,0.42733844305565705,0.0015030183638062551,0.0011375497306995513
selfconf,chosen_subset_curve,81,0.0015161233672080332,0.4970285815596621,0.45875901711311473,0.001826094673684474,0.0012061520607315925
selfconf,chosen_subset_curve,82,0.0012927336790993543,0.5019234933937334,0.46402636789108276,0.001852132538791289,0.0007333348194074196
selfconf,chosen_subset_curve,83,0.0012835109545036652,0.5139207010131095,0.4769364065249766,0.0014140395193640023,0.0011529823896433283
selfconf,chosen_subset_curve,84,0.0015600732197721275,0.48044357683238936,0.44091210985224516,0.002272528307114674,0.000847618132429581
selfconf,chosen_subset_curve,85,0.0013093873868252263,0.4711447134701292,0.43090572427763907,0.0015513063196878503,0.0010674684539626026
selfconf,chosen_subset_curve,86,0.001414921662462269,0.4857021928292762,0.4465708379358516,0.0013880131870942975,0.0014418301378302408
selfconf,chosen_subset_curve,87,0.0013134283482452113,0.469419576860152,0.4290493272734245,0.0011585065831402777,0.001468350113350145
selfconf,chosen_subset_curve,88,0.0015863140288441848,0.46583835398341167,0.425195620047367,0.0016442590262776137,0.0015283690314107554
selfconf,chosen_subset_curve,89,0.0012075218450036396,0.5409326056593502,0.5060035647856052,0.0013721088315014074,0.001042934858505872
selfconf,chosen_subset_curve,90,0.001226740009768802,0.4182220518684543,0.3739563384236628,0.0016390018230723262,0.0008144781964652778
selfconf,chosen_subset_curve,91,0.0012416641572444407,0.44803156820661405,0.40603397013537823,0.0016372588711806228,0.0008460694433082588
selfconf,chosen_subset_curve,92,0.001564647178426529,0.3770964565380709,0.32970162170944595,0.0015566476775205546,0.0015726466793325033
selfconf,chosen_subset_curve,93,0.0013015155516520234,0.49928342600220255,0.46118542580671806,0.001742895876895873,0.0008601352264081742
selfconf,chosen_subset_curve,94,0.001210670592950001,0.5211521485945281,0.48471807294411173,0.0013483744159488757,0.001072966769951126
selfconf,chosen_subset_curve,95,0.0015422793609514965,0.42800853235585257,0.38448744242640664,0.0017129886321422593,0.0013715700897607337
selfconf,chosen_subset_curve,96,0.0013973260671416706,0.5358530533509592,0.5005375248015758,0.001563246129551055,0.0012314060047322864
selfconf,chosen_subset_curve,97,0.0015371699776618346,0.4594901741721469,0.4183644265548103,0.0018619219033932492,0.0012124180519304196
selfconf,chosen_subset_curve,98,0.001515945739714954,0.43548043763584643,0.39252786223857394,0.002020420322416417,0.001011471157013491
selfconf,chosen_subset_curve,99,0.0014126635662086685,0.4417947024368465,0.39932256023095447,0.0019340404062779457,0.0008912867261393915
selfconf,chosen_subset_curve,100,0.0012200596913222452,0.5288453012195322,0.4929965741384097,0.001396888105512963,0.0010432312771315275
