0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.25E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.40E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.35E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.26718,0.34045,0.052424,0.84388,0.21153,2.35E-14,0.52174,0.38967
0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.23E-14,0.52174,0.38967
0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.27E-14,0.52174,0.38967
0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.25E-14,0.52174,0.38967
0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.27E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.22E-14,0.52174,0.38967
0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.26718,0.34045,0.052424,0.84388,0.21153,2.31E-14,0.52174,0.38967
