0.26984,0.37167,0.015195,0.88984,0.2239,2.2207e-14,0.54621,0.33491
0.28145,0.33994,6.5122e-14,0.84284,0.30101,2.2207e-14,0.53213,0.35493
0.27501,0.34734,0.025728,0.87058,0.27236,2.2206e-14,0.59748,0.44596
0.28325,0.334,0.030759,0.82979,0.21972,2.2211e-14,0.55651,0.32203
0.26453,0.42663,0.0024028,0.86186,0.24332,2.2206e-14,0.53335,0.29761
0.25779,0.3775,0.017916,0.86434,0.24823,2.2208e-14,0.54839,0.38621
0.27936,0.32514,0.028432,0.85881,0.2136,2.2206e-14,0.56902,0.30124
0.26274,0.36932,0.0058237,0.89002,0.23524,2.2208e-14,0.49972,0.32929
0.28194,0.38493,0.0021721,0.87737,0.30909,2.2206e-14,0.52288,0.34516
0.26409,0.31695,0.0043528,0.87386,0.27571,2.2205e-14,0.54882,0.32622
0.25525,0.36552,0.0034142,0.84944,0.248,2.2207e-14,0.5503,0.3803
0.26971,0.33522,0.0065457,0.86135,0.2302,2.2205e-14,0.58694,0.32483
