alpha_fast,alpha_small,alpha_b,omega1,omega2,omega3,omega4,beta,gamma
0.2959622758010541,0.500006069541257,2.503857449912054e-13,0.5779513618593206,0.8118789561901214,0.22547315360118902,0.2956911931973741,1.5137752332251803e-24,0.12405662976581269
0.3355567373491654,0.4609491553666123,4.2231163220285227e-13,0.5555261049211281,0.7710159284959672,0.27036265882147376,0.27458478703691214,4.004562674537899e-29,0.10302535929643235
0.235985844047487,0.550604830836476,0.01667540277492777,0.6041296669289616,0.8300615367755438,0.1791603345488834,0.24461583165805567,6.251739864270821e-32,0.13794293504339475
0.23359703316906164,0.4734931317193281,7.58128319308219e-13,0.6328446160267617,0.9541135838789171,0.19194420440791624,0.21318802449331195,3.1613344533425364e-30,0.1347999828806464
0.2362867038734229,0.5298120767176681,2.7278383003383323e-16,0.5706147335339065,0.8814045944249397,0.2226782226696235,0.26766504110474904,4.3033044349066495e-29,0.15282304567024727
0.30089032122071674,0.43346154160753586,2.019515987515481e-11,0.600965977640668,0.8155616377084226,0.25394616181318724,0.27333508455012206,6.347386177914514e-26,0.1509800677907878
0.24059403743075883,0.5404442627103621,2.5278704546812107e-09,0.5589114018055428,0.9162373774764658,0.15823494030354632,0.28015076206366285,1.607425652670053e-28,0.12596255636082188
0.2692514683933185,0.4379506572173091,1.1017407728375582e-11,0.593134242594004,0.7900689110017988,0.2411790901806997,0.24905290119436801,1.0686597847181476e-30,0.08515313229783271
0.2547311678518964,0.4819019658037781,2.267429037495507e-15,0.5909803245064803,0.886743158611031,0.2172132919416959,0.3058978204614479,1.5949797803047096e-27,0.16393463295870214
0.360947100058038,0.3912167953607112,1.8608267553675943e-09,0.543836079824454,0.774748564563635,0.2980918964822781,0.32605918273383766,6.310117368449737e-28,0.04111932353435011
0.30654834387606256,0.521617004091551,1.3648030160348923e-12,0.5819019522508598,0.7851903317655616,0.2702391474480154,0.3090727277454215,8.166385434142331e-32,0.10542365356040881
0.3595813674986593,0.43109889350126035,2.6869393132977076e-11,0.5712156492479463,0.7541694156102182,0.3417053190219442,0.31067559016010105,1.0067924080589404e-33,0.06843809295973964
0.3162765832489833,0.45493637581053087,5.183284928545812e-11,0.606262144908354,0.8316699995050206,0.2823372149102244,0.31742886323866626,1.0680164752902212e-30,0.08309311120899027
0.30000755766238374,0.36723258865660546,0.05740129572679787,0.6026321475053926,0.8099788418205698,0.286875066159411,0.28673540380881707,9.468252646699953e-27,0.12275750363841953
0.31074016274209704,0.4520125181074605,1.5964458547388653e-10,0.6107881249539879,0.7526265918249804,0.284813439191255,0.303816174256823,1.7343960124904856e-27,0.10727998101806585
0.26306475902303345,0.517644395950531,1.9376281973861766e-12,0.5948953015482068,0.8532300015034525,0.20318200404957312,0.2551527639901859,5.850987160724928e-27,0.14969300505445893
0.2549747572328483,0.6041888920180736,1.1816034666258146e-11,0.5898441937984524,0.8239842879765937,0.19653463843943775,0.26583524097111805,6.777155932903901e-31,0.12234592373003066
0.289192339991282,0.40302818988176237,4.4873057406679235e-11,0.5626503605467792,0.8471530594767069,0.22344013007751057,0.2895180165864687,1.6870083799240418e-30,0.1051683459795582
0.25168197394256203,0.4292664356202989,1.0154962167914774e-09,0.5778967898002887,0.8097273654037737,0.2624938009876848,0.23374460560052657,7.277240807981978e-29,0.12519779102956383
0.30339524915290156,0.5229526387979223,3.9376487566292156e-14,0.5604543782379064,0.7310571339183507,0.25977930344276656,0.3145543494271808,5.596250114161524e-33,0.09644213141484605
0.2568290712675419,0.46338673885114234,3.1011284894424576e-12,0.614389964878015,0.8598370430069164,0.18514849396939112,0.2709640272185976,2.154113336558246e-28,0.1523863046146657
