iteration,Model,track,alpha_e,alpha_a,alpha_b,omega1,omega2,omega3,omega4,gamma,alpha_fast,alpha_slow,gamma_res
27,PHYS-BASE,selfconf,,0.0,3.025530158930883e-15,0.5696406904060186,0.9062100409582424,0.2459048255170378,0.26492968818248785,0.14673768074781873,0.26746667980868155,0.4744203291135603,0.0
27,PHYS-BASE+MOD,aiconf,,0.0,0.0,0.8816434078673864,0.15603939676791428,5.233698816083293e-16,0.5870158536464342,0.2614404926885668,0.2379366085927784,0.35231598649587426,0.0
27,PHYS-BASE+MOD,selfconf,,0.0,0.0,0.5746486751559221,0.926511109546197,0.23702337423105602,0.2743509741123922,0.15462414530708812,0.2637389217104501,0.47170457555606615,0.0
27,PHYS-BASE+MOD+A,aiconf,,0.08068105076795055,0.0,0.8816425162204211,0.15603730003873684,2.055828733242109e-17,0.587017834170815,0.0,0.23793511784668697,0.5330624915854432,0.0
27,PHYS-BASE+MOD+A,selfconf,,0.048454653666319444,0.0,0.5746467692292513,0.9265062676169009,0.23702832832385826,0.27435343127285444,0.0,0.2637424466036011,0.5778582145174551,0.0
27,PHYS-BASE+MOD+A+ASYM,aiconf,,0.08068105076795055,0.0,0.8816425162204211,0.15603730003873684,2.055828733242109e-17,0.587017834170815,0.0,0.23793511784668697,0.5330624915854432,0.0
27,PHYS-BASE+MOD+A+ASYM,selfconf,,0.03241834707232488,0.0,0.3002703965735117,0.4520673844680219,0.1652752496788221,0.17473544595456866,0.0,0.6320144052436382,0.3403118864960466,0.0
27,PHYS-BASE+MOD+A+ALIGN,aiconf,,0.07884100062199466,0.0,0.8329601763167916,0.14453538501232543,1.6150168478823279e-15,0.5846574164273997,0.0,0.23845453788676596,0.5252961732158187,0.2401525102956967
27,PHYS-BASE+MOD+A+ALIGN,selfconf,,0.05144148003199894,0.0,0.4524209675638915,0.8817354487103427,0.24591542693728935,0.2775135763861366,0.0,0.2817983870604143,0.5024533302639278,1.112400897529167
27,PHYS-FULL,aiconf,,0.07884100062199466,0.0,0.8329601763167916,0.14453538501232543,1.6150168478823279e-15,0.5846574164273997,0.0,0.23845453788676596,0.5252961732158187,0.2401525102956967
27,PHYS-FULL,selfconf,,0.03639128156100376,0.0,0.261473442729701,0.4638123881339563,0.16260789774208426,0.17885438033826281,0.0,0.6013871014229688,0.3104053716132837,0.8959389793362149
28,ORIG-BASE,aiconf,0.27223257667538664,0.38432525842326537,0.006396259743675817,0.8724225209291296,0.25624125935878944,3.904372057323692e-25,0.5092353049190288,0.34568765651297856,,,
28,ORIG-BASE,selfconf,0.3141806482145658,0.4661238013280146,2.537204491279187e-14,0.5362676207689148,0.7914698063359369,0.25919337125315794,0.3493361491998989,0.09780671200338736,,,
28,PHYS-BASE,aiconf,,0.0,0.006396007888717011,0.8724229597108631,0.2562401210758607,3.346964920640205e-26,0.5092359736911897,0.3456882582046795,0.27223207542585615,0.3843255969056256,0.0
28,PHYS-BASE,selfconf,,0.0,1.578214484709149e-13,0.5362421784919483,0.7913815740204839,0.2592860611412392,0.3493516407327114,0.09774682209092991,0.3142797362097635,0.46608702612534325,0.0
28,PHYS-BASE+MOD,aiconf,,0.0,0.0,0.8726729423617887,0.23125923680398633,8.667864130744674e-14,0.543242731262757,0.30977142778322486,0.264777408853066,0.3904692272285967,0.0
28,PHYS-BASE+MOD,selfconf,,0.0,0.0,0.5370397676984421,0.8078147789006596,0.26762330695551984,0.3519036484131348,0.09802138990499214,0.3136582830862324,0.4617603183786517,0.0
28,PHYS-BASE+MOD+A,aiconf,,0.09418558339206631,0.0,0.8726735178335171,0.23126172647191534,7.213479599297387e-12,0.5432392215921866,0.0,0.2647794823977843,0.6060541052493967,0.0
28,PHYS-BASE+MOD+A,selfconf,,0.03674466215474954,0.0,0.5370368876823765,0.8078027884310561,0.2676341743786251,0.3519052792415446,0.0,0.31367064520301796,0.5230249063088316,0.0
28,PHYS-BASE+MOD+A+ASYM,aiconf,,0.09418558339206631,0.0,0.8726735178335171,0.23126172647191534,7.213479599297387e-12,0.5432392215921866,0.0,0.2647794823977843,0.6060541052493967,0.0
28,PHYS-BASE+MOD+A+ASYM,selfconf,,0.025592099709444222,0.0,0.2822577511888204,0.3959590200360153,0.17617939380625555,0.20139451760305735,0.0,0.751947917137808,0.39928551077125046,0.0
28,PHYS-BASE+MOD+A+ALIGN,aiconf,,0.09301398083613631,0.0,0.8170267777920354,0.22119773601975237,7.58264367150594e-12,0.5396912897384928,0.0,0.2625908865409168,0.5956170230509135,0.30268198117405637
28,PHYS-BASE+MOD+A+ALIGN,selfconf,,0.037855632036762336,0.0,0.4571937449058149,0.7921187483468457,0.26170199221687906,0.3491093972653321,0.0,0.3182923419442855,0.46568636225399385,0.814503696662305
28,PHYS-FULL,aiconf,,0.09301398083613631,0.0,0.8170267777920354,0.22119773601975237,7.58264367150594e-12,0.5396912897384928,0.0,0.2625908865409168,0.5956170230509135,0.30268198117405637
28,PHYS-FULL,selfconf,,0.02697158990887274,0.0,0.25868357174689954,0.4114795603867708,0.17027568040297197,0.2054880121062491,0.0,0.6958234356424885,0.3554569110206747,0.6421461150618222
29,ORIG-BASE,aiconf,0.27109761418714184,0.34920893627361405,0.0030150079746687785,0.8480744168313029,0.2831828637556197,8.763677887624726e-24,0.524486651073234,0.31584628116003227,,,
29,ORIG-BASE,selfconf,0.23949008851433845,0.4838734021065262,1.4500358928042232e-18,0.6001706649883402,0.887418743571751,0.20120130603059025,0.2261952555901671,0.14823861004320624,,,
29,PHYS-BASE,aiconf,,0.0,0.0030135912460232442,0.8480749141831351,0.2831824492826344,3.471369738943293e-24,0.5244879326488078,0.31583833199865124,0.2710968976224957,0.34920491167959516,0.0
29,PHYS-BASE,selfconf,,0.0,9.637931292764164e-11,0.6001761864825341,0.8874291488697844,0.2011899229166323,0.22618917589913953,0.1482495258656944,0.23948286962661386,0.4838883898981022,0.0
29,PHYS-BASE+MOD,aiconf,,0.0,0.0,0.8498186683402568,0.2507450437818758,0.016860745614588484,0.5406740763250726,0.28671577997639186,0.26189024731807437,0.347086964002001,0.0
29,PHYS-BASE+MOD,selfconf,,0.0,0.0,0.6094935014257549,0.8913703576622626,0.18153275309928255,0.24425865554695042,0.1525998518944032,0.23636135442336853,0.48537947858679,0.0
29,PHYS-BASE+MOD+A,aiconf,,0.09362252129404093,0.0,0.8498071103001743,0.2507594710991756,0.016892127368642866,0.5406656435570796,0.0,0.26190597174757946,0.5401870249151783,0.0
29,PHYS-BASE+MOD+A,selfconf,,0.043405309497255545,0.0,0.6094821137872801,0.8913447401961887,0.18155892605068408,0.24427017670545625,0.0,0.2363783811775072,0.5945150039427439,0.0
29,PHYS-BASE+MOD+A+ASYM,aiconf,,0.09362252129404093,0.0,0.8498071103001743,0.2507594710991756,0.016892127368642866,0.5406656435570796,0.0,0.26190597174757946,0.5401870249151783,0.0
29,PHYS-BASE+MOD+A+ASYM,selfconf,,0.027151997669314917,0.0,0.29952208073223857,0.41789278763808385,0.13821503828503306,0.15941960954502013,0.0,0.5922766392468978,0.32646909232644367,0.0
29,PHYS-BASE+MOD+A+ALIGN,aiconf,,0.0931818744050903,0.0,0.8153509063138807,0.24865207713025397,0.03180410503139424,0.5355871790998914,0.0,0.26785513928151883,0.5252943475664268,0.13417299615911216
29,PHYS-BASE+MOD+A+ALIGN,selfconf,,0.04266339965230238,0.0,0.4815899684311114,0.8491398673231539,0.20441025593825957,0.24703239008598116,0.0,0.25459332624171693,0.5228087803697499,0.9511131473353067
29,PHYS-FULL,aiconf,,0.0931818744050903,0.0,0.8153509063138807,0.24865207713025397,0.03180410503139424,0.5355871790998914,0.0,0.26785513928151883,0.5252943475664268,0.13417299615911216
29,PHYS-FULL,selfconf,,0.027380792169584434,0.0,0.25902233829720794,0.4218431690870782,0.13884965519857778,0.1605355547199745,0.0,0.577338557307219,0.307042279439541,0.7726316633554781
30,ORIG-BASE,aiconf,0.2595697816589656,0.33273954579863263,0.01301762295893094,0.8455306118536452,0.19049813713091074,5.830841097906067e-25,0.5701725713788702,0.3305878188694659,,,
30,ORIG-BASE,selfconf,0.18789943279125107,0.6363196703343184,9.191620846559348e-15,0.6492409308271795,0.9201608630751057,0.05219482290161185,0.2592288316838037,0.20898482362832288,,,
30,PHYS-BASE,aiconf,,0.0,0.013016739490418485,0.8455299447517579,0.19049464719837056,3.3750042940603885e-26,0.5701756998966973,0.3305881156371897,0.2595676117749225,0.3327374846160585,0.0
30,PHYS-BASE,selfconf,,0.0,1.9029599210810668e-14,0.6492500959292781,0.9201720786033545,0.052169403649753615,0.2592272522273444,0.2090049906781128,0.18788950574699806,0.6363332300635178,0.0
30,PHYS-BASE+MOD,aiconf,,0.0,0.0,0.8589339077693785,0.1356098060949433,6.503863252504369e-15,0.603745263067725,0.2836780558171465,0.23945452355351052,0.3387538696457788,0.0
30,PHYS-BASE+MOD,selfconf,,0.0,0.0,0.638701451326236,0.9014954186226243,0.1021408841836278,0.2766151144155246,0.18726377482231354,0.2047460494079249,0.6357188837035149,0.0
30,PHYS-BASE+MOD+A,aiconf,,0.0877476815333641,0.0,0.8589332736180872,0.13560738494186583,4.9266348270249587e-14,0.6037486673579846,0.0,0.23945300736765754,0.5346928627584414,0.0
30,PHYS-BASE+MOD+A,selfconf,,0.038768530676450155,0.0,0.6386928023573005,0.9014825903887347,0.10216328755597887,0.27661763470654727,0.0,0.20475693954163499,0.784172615492158,0.0
30,PHYS-BASE+MOD+A+ASYM,aiconf,,0.0877476815333641,0.0,0.8589332736180872,0.13560738494186583,4.9266348270249587e-14,0.6037486673579846,0.0,0.23945300736765754,0.5346928627584414,0.0
30,PHYS-BASE+MOD+A+ASYM,selfconf,,0.02262839286782995,0.0,0.2640249221594154,0.3472768907236595,0.12353641672640465,0.15551396675607587,0.0,0.7327328281277746,0.4586659801884852,0.0
30,PHYS-BASE+MOD+A+ALIGN,aiconf,,0.08701327647210912,0.0,0.8199630846898027,0.1231630746813378,4.590235456735265e-16,0.601381248182414,0.0,0.23720998538165092,0.5295430291333214,0.21131864027870553
30,PHYS-BASE+MOD+A+ALIGN,selfconf,,0.038560819996613635,0.0,0.5062519164020453,0.8385652551685518,0.162772929467586,0.2849007929268989,0.0,0.24049284233647727,0.6544760106650196,0.8921064409025
30,PHYS-FULL,aiconf,,0.08701327647210912,0.0,0.8199630846898027,0.1231630746813378,4.590235456735265e-16,0.601381248182414,0.0,0.23720998538165092,0.5295430291333214,0.21131864027870553
30,PHYS-FULL,selfconf,,0.023751174278941987,0.0,0.23926269066524916,0.36043334352504336,0.12380662077649822,0.16087780409101798,0.0,0.6900369588173,0.41483801853211816,0.689300174692473
31,ORIG-BASE,aiconf,0.259296787873029,0.3442531633478008,5.3786088985697724e-12,0.8837519048040627,0.20082987948702025,6.679662901481182e-27,0.5292119343001723,0.3340795353764374,,,
31,ORIG-BASE,selfconf,0.2814149047364328,0.45381594561233485,2.4120948649359735e-10,0.5939897157252862,0.8315636404248072,0.2419461903918238,0.2697494316853561,0.10523783507392044,,,
31,PHYS-BASE,aiconf,,0.0,1.106118389384111e-12,0.8837519485329558,0.20082946319170092,6.054451010489545e-28,0.5292121742038408,0.334080274002626,0.2592965080565694,0.3442530509011827,0.0
31,PHYS-BASE,selfconf,,0.0,5.397133238991535e-11,0.5939866873279053,0.8315566927283795,0.2419549591795541,0.2697524891979187,0.10523286297355643,0.2814198787394817,0.4538074615759921,0.0
31,PHYS-BASE+MOD,aiconf,,0.0,0.0,0.893795407707544,0.13998608039270727,7.998553677975386e-12,0.5617954202427651,0.3399068357511447,0.24080781202126797,0.3440700262651362,0.0
31,PHYS-BASE+MOD,selfconf,,0.0,0.0,0.5982621525938745,0.8428388805977607,0.2272507712759862,0.28701760483025246,0.10663042112843517,0.28043465868649475,0.4499826202113183,0.0
31,PHYS-BASE+MOD+A,aiconf,,0.09913724825590524,0.0,0.8937952838651587,0.13998128978660657,1.9913768452648782e-14,0.56179833034773,0.0,0.24080570277773974,0.5848408031127672,0.0
31,PHYS-BASE+MOD+A,selfconf,,0.03739346054351432,0.0,0.5982573601412712,0.8428285130244225,0.22726171413003857,0.28702134836225257,0.0,0.280444151500988,0.5192037800154203,0.0
31,PHYS-BASE+MOD+A+ASYM,aiconf,,0.09913724825590524,0.0,0.8937952838651587,0.13998128978660657,1.9913768452648782e-14,0.56179833034773,0.0,0.24080570277773974,0.5848408031127672,0.0
31,PHYS-BASE+MOD+A+ASYM,selfconf,,0.026198123230698846,0.0,0.299094903209415,0.40601450829370866,0.15363897616787203,0.16972635791252094,0.0,0.6738720917698403,0.37154299008584696,0.0
31,PHYS-BASE+MOD+A+ALIGN,aiconf,,0.09743074786273434,0.0,0.8593457558167579,0.1296539877078432,1.0782420249722378e-13,0.5576619612844624,0.0,0.24038436004565422,0.5741772742072214,0.17561468257887866
31,PHYS-BASE+MOD+A+ALIGN,selfconf,,0.035344543724418566,0.0,0.5082220040445369,0.8037617454399179,0.24391090662872533,0.2903107328586098,0.0,0.30735332085708134,0.46686626418933214,0.679541113646881
31,PHYS-FULL,aiconf,,0.09743074786273434,0.0,0.8593457558167579,0.1296539877078432,1.0782420249722378e-13,0.5576619612844624,0.0,0.24038436004565422,0.5741772742072214,0.17561468257887866
31,PHYS-FULL,selfconf,,0.026465939507024045,0.0,0.2706672265044375,0.40892163915254237,0.1543381065077306,0.1723803153223977,0.0,0.6747659663478398,0.35994623580995533,0.5863957227715987
32,ORIG-BASE,aiconf,0.25244202274772926,0.35756265944641996,2.0794194808953188e-11,0.8953969112280341,0.22716181610956412,2.0383519461505193e-27,0.5787862388210081,0.4034969430423014,,,
32,ORIG-BASE,selfconf,0.2641008493380576,0.5045803717776882,9.748534428037938e-22,0.5584811134916763,0.8598773163779465,0.24738607727793058,0.3126143273106005,0.15171090922979927,,,
32,PHYS-BASE,aiconf,,0.0,1.2099387746340591e-11,0.8953969026731867,0.2271617321904439,2.107311381437544e-28,0.5787863055757951,0.4034971000252323,0.25244195113218426,0.3575625680117974,0.0
32,PHYS-BASE,selfconf,,0.0,1.3600711392020163e-12,0.5584791032672971,0.8598701627631975,0.24739262123222805,0.3126163463449688,0.15170389561852055,0.26410711214646715,0.5045749694774979,0.0
32,PHYS-BASE+MOD,aiconf,,0.0,0.0,0.8980665711710765,0.19398986855047068,0.023815465491703606,0.5923342214833454,0.3611909827855012,0.2407803318983913,0.35309032401049506,0.0
32,PHYS-BASE+MOD,selfconf,,0.0,0.0,0.5647267208107916,0.8608065283765483,0.2527640901907014,0.3219911142905538,0.15148065472884487,0.2677778380313981,0.5067702387500079,0.0
32,PHYS-BASE+MOD+A,aiconf,,0.10194084091855084,0.0,0.8980657549292048,0.19399087843642882,0.023817024600384772,0.5923337085284804,0.0,0.24078107377874833,0.612339805272307,0.0
32,PHYS-BASE+MOD+A,selfconf,,0.04609923660326751,0.0,0.5647290217850042,0.8608171008045841,0.2527559279431824,0.3219880930101792,0.0,0.2677696142137788,0.6121760185358727,0.0
32,PHYS-BASE+MOD+A+ASYM,aiconf,,0.10194084091855084,0.0,0.8980657549292048,0.19399087843642882,0.023817024600384772,0.5923337085284804,0.0,0.24078107377874833,0.612339805272307,0.0
32,PHYS-BASE+MOD+A+ASYM,selfconf,,0.029771774707506422,0.0,0.294340584496424,0.4188280883936245,0.16721272580158722,0.19157751187613445,0.0,0.6359854985209449,0.3449866635600415,0.0
32,PHYS-BASE+MOD+A+ALIGN,aiconf,,0.10519615329875528,0.0,0.8476330114847129,0.19982119423427674,0.05402932864525118,0.5841507771694275,0.0,0.2526673972972447,0.5962484461412121,0.161782890336
32,PHYS-BASE+MOD+A+ALIGN,selfconf,,0.04494494107249154,0.0,0.46340024536053276,0.8224309352997659,0.26222003707463504,0.3230502022173998,0.0,0.29035682503225185,0.5248082466568655,0.8357679104732847
32,PHYS-FULL,aiconf,,0.10519615329875528,0.0,0.8476330114847129,0.19982119423427674,0.05402932864525118,0.5841507771694275,0.0,0.2526673972972447,0.5962484461412121,0.161782890336
32,PHYS-FULL,selfconf,,0.03058934661922334,0.0,0.2609674385736102,0.42303185173579166,0.16642051754623655,0.19540814303798765,0.0,0.634809778276032,0.3317609776885898,0.6816016599911795
33,ORIG-BASE,aiconf,0.26923225290887076,0.33196111442666654,0.0016479091565413531,0.8927497653781776,0.20478040492642507,1.573093397807687e-33,0.5710612854172739,0.2778816535078953,,,
33,ORIG-BASE,selfconf,0.2594915006078751,0.45295317167793836,1.2610193695225971e-22,0.615500193878412,0.8956703782952656,0.18324346089387933,0.2966140887466954,0.15293183388110398,,,
33,PHYS-BASE,aiconf,,0.0,0.0016507371084818361,0.8927488032813596,0.20478239463961675,6.7531224752939145e-31,0.5710604540977731,0.27790204738710256,0.2692335761172375,0.3319735703380452,0.0
33,PHYS-BASE,selfconf,,0.0,6.447186398114408e-13,0.615495559039812,0.8956624360839649,0.1832556962997438,0.2966158913692226,0.1529222779825796,0.2594988862154814,0.45294377407532765,0.0
33,PHYS-BASE+MOD,aiconf,,0.0,0.0,0.899270333125685,0.15671536724900334,6.225237596108999e-15,0.6055893068101754,0.25815198356878366,0.2498140641134159,0.3327148406095365,0.0
33,PHYS-BASE+MOD,selfconf,,0.0,0.0,0.618518924385171,0.9039719665920071,0.18057466874970848,0.3173059162301269,0.1587537367222167,0.26012683006242066,0.4608496336586418,0.0
33,PHYS-BASE+MOD+A,aiconf,,0.08538174183372409,0.0,0.8992704624577333,0.1567184587369985,3.622143539303289e-14,0.6055858293056376,0.0,0.2498152625957964,0.5054668657355037,0.0
33,PHYS-BASE+MOD+A,selfconf,,0.049749441295439054,0.0,0.6184955612386346,0.9039253095916671,0.18063815434886465,0.31731250074816897,0.0,0.26016688802692917,0.5697080114561404,0.0
33,PHYS-BASE+MOD+A+ASYM,aiconf,,0.08538174183372409,0.0,0.8992704624577333,0.1567184587369985,3.622143539303289e-14,0.6055858293056376,0.0,0.2498152625957964,0.5054668657355037,0.0
33,PHYS-BASE+MOD+A+ASYM,selfconf,,0.034175084771664276,0.0,0.32096384411892687,0.44689426864032566,0.14965985160760661,0.19122426964341008,0.0,0.6129302281218132,0.329667918733679,0.0
33,PHYS-BASE+MOD+A+ALIGN,aiconf,,0.08328272605473375,0.0,0.8576631936287085,0.14648417522967208,4.71443477197005e-11,0.6012800324248878,0.0,0.24979413880337575,0.4976806417183699,0.20508585016086353
33,PHYS-BASE+MOD+A+ALIGN,selfconf,,0.05214971331598396,0.0,0.4870638713451442,0.8516812195495285,0.2140091018574809,0.3150066634222213,0.0,0.28653486192041266,0.49285055532448346,1.0079234897685598
33,PHYS-FULL,aiconf,,0.08328272605473375,0.0,0.8576631936287085,0.14648417522967208,4.71443477197005e-11,0.6012800324248878,0.0,0.24979413880337575,0.4976806417183699,0.20508585016086353
33,PHYS-FULL,selfconf,,0.037432441733327694,0.0,0.2803677478663453,0.45621107101508285,0.15194010373403152,0.19493408433330825,0.0,0.5875366888626095,0.3005540327679875,0.837767964083757
34,ORIG-BASE,aiconf,0.26886979384147863,0.35474447301229417,0.011317073037454006,0.8681652307519092,0.2406357881483006,2.8582018589764595e-24,0.5639922892499077,0.33686270882199915,,,
34,ORIG-BASE,selfconf,0.3185070134748918,0.4647653855105877,1.6179369039975552e-14,0.5494546640331541,0.7981730347585961,0.274810799270286,0.2759070491428726,0.07357678230887553,,,
34,PHYS-BASE,aiconf,,0.0,0.011316695267534552,0.868165280204509,0.24063400047261327,8.788970721408405e-25,0.5639933382700881,0.3368608542944257,0.26886891067550917,0.3547422390959344,0.0
34,PHYS-BASE,selfconf,,0.0,5.361628788754876e-10,0.549451185421532,0.7981546104043311,0.27482375270485804,0.2759164034595099,0.0735662262050699,0.318523177748316,0.464748934935814,0.0
34,PHYS-BASE+MOD,aiconf,,0.0,0.0,0.8727272035531247,0.1950488875175451,0.027999378396295117,0.5893040181245803,0.2766332439738941,0.2573403463714053,0.362467604608464,0.0
34,PHYS-BASE+MOD,selfconf,,0.0,0.0,0.5548641592465648,0.7954078514699167,0.27822634471410485,0.2790898994247537,0.06982751186522342,0.32383054656651733,0.45787024068075577,0.0
34,PHYS-BASE+MOD+A,aiconf,,0.08806432910127016,0.0,0.8727253796297926,0.19505177372586868,0.028003734480650886,0.5893024755108306,0.0,0.2573424317365059,0.5510326760857132,0.0
34,PHYS-BASE+MOD+A,selfconf,,0.027442115446271818,0.0,0.5548686354314517,0.7954301780817171,0.2782126372346615,0.27907683337915795,0.0,0.32381071492928926,0.500291218025228,0.0
34,PHYS-BASE+MOD+A+ASYM,aiconf,,0.08806432910127016,0.0,0.8727253796297926,0.19505177372586868,0.028003734480650886,0.5893024755108306,0.0,0.2573424317365059,0.5510326760857132,0.0
34,PHYS-BASE+MOD+A+ASYM,selfconf,,0.02144594133707095,0.0,0.2772283246248241,0.38024899898471176,0.16211707731913647,0.1587091003327758,0.0,0.7575929031551016,0.4212464054371629,0.0
34,PHYS-BASE+MOD+A+ALIGN,aiconf,,0.08863883146538877,0.0,0.8023320910767344,0.19290055238286036,0.06073788855365848,0.5775107515915782,0.0,0.2664473894211283,0.5228866587609684,0.30156524569545223
34,PHYS-BASE+MOD+A+ALIGN,selfconf,,0.02760263831481196,0.0,0.4743796805228025,0.7835974592584082,0.2668463172686078,0.2778659348380661,0.0,0.3259282573926917,0.45072824459630895,0.7537681179653482
34,PHYS-FULL,aiconf,,0.08863883146538877,0.0,0.8023320910767344,0.19290055238286036,0.06073788855365848,0.5775107515915782,0.0,0.2664473894211283,0.5228866587609684,0.30156524569545223
34,PHYS-FULL,selfconf,,0.02236995742483178,0.0,0.25074653484839027,0.39223343568079955,0.15638728281962028,0.16009823943517248,0.0,0.7131445399262141,0.3848812596916233,0.6455463269518048
35,ORIG-BASE,aiconf,0.2630161997344189,0.323422444743847,0.015654467128493183,0.8337492041961049,0.2014346912489232,2.0148506202159373e-26,0.5854933280814143,0.3662660929588423,,,
35,ORIG-BASE,selfconf,0.29358813855614,0.4588243491356581,8.617883429470449e-07,0.544255370201443,0.8237116469197894,0.2579132095893728,0.2853656965061595,0.07587529469118762,,,
35,PHYS-BASE,aiconf,,0.0,0.015656237830936004,0.8337519959556083,0.20144601617443283,4.068336443634275e-22,0.5854827368687003,0.3662600582559582,0.26302308819810233,0.32343248582362105,0.0
35,PHYS-BASE,selfconf,,0.0,8.034192572319359e-08,0.544255051086602,0.8237118551325651,0.25791339379443523,0.2853657462262408,0.07587449376840015,0.2935878428577463,0.4588223351118063,0.0
35,PHYS-BASE+MOD,aiconf,,0.0,0.0,0.8303597317146605,0.18441328433481197,0.05088435691209868,0.5901515518814814,0.2534454640724945,0.25898229281177193,0.31445176183870027,0.0
35,PHYS-BASE+MOD,selfconf,,0.0,0.0,0.5519960011487225,0.8327394730594425,0.23762275487439835,0.3040516327715752,0.07856941716194729,0.2901835391883334,0.45715168383904686,0.0
35,PHYS-BASE+MOD+A,aiconf,,0.08894519288334266,0.0,0.8303587005227662,0.18441230780775197,0.05088369243215822,0.5901507771096722,0.0,0.2589812921783758,0.4789169876549663,0.0
35,PHYS-BASE+MOD+A,selfconf,,0.028594332350890116,0.0,0.5519953068324339,0.8327333692725238,0.23762547404306855,0.3040556410352339,0.0,0.29018576106149685,0.5070983446038333,0.0
35,PHYS-BASE+MOD+A+ASYM,aiconf,,0.08894519288334266,0.0,0.8303587005227662,0.18441230780775197,0.05088369243215822,0.5901507771096722,0.0,0.2589812921783758,0.4789169876549663,0.0
35,PHYS-BASE+MOD+A+ASYM,selfconf,,0.019774851684353174,0.0,0.272965840829448,0.38861796518745534,0.14337559718241072,0.16943512746215234,0.0,0.6921398980659637,0.3859084075487877,0.0
35,PHYS-BASE+MOD+A+ALIGN,aiconf,,0.08805667845012441,0.0,0.7822739849841528,0.18427333202165652,0.07203776901431572,0.5811705314316999,0.0,0.268015515462367,0.463171837363886,0.20269404998853233
35,PHYS-BASE+MOD+A+ALIGN,selfconf,,0.0295266300454932,0.0,0.4470761590387316,0.813165062775935,0.2289857477908697,0.2987156660064268,0.0,0.2933094015660306,0.463531747646218,0.9938744808829114
35,PHYS-FULL,aiconf,,0.08805667845012441,0.0,0.7822739849841528,0.18427333202165652,0.07203776901431572,0.5811705314316999,0.0,0.268015515462367,0.463171837363886,0.20269404998853233
35,PHYS-FULL,selfconf,,0.020313272127334258,0.0,0.2394813864613643,0.40038087947910017,0.13747193048813192,0.17148380077012113,0.0,0.650318477951542,0.3488194763921374,0.8085077299771622
36,ORIG-BASE,aiconf,0.2529981057397442,0.35429479519939433,2.298773853989139e-13,0.8681439737807427,0.2181918192581668,1.3117667735997037e-28,0.5963302307446124,0.3997917828367746,,,
36,ORIG-BASE,selfconf,0.2913345991177195,0.5241300515273472,6.783942501647459e-22,0.5727570013360254,0.7713709997723872,0.26452065481260734,0.3120845650279867,0.12950956538876324,,,
36,PHYS-BASE,aiconf,,0.0,1.2448575567903594e-13,0.8681439629546339,0.2181916930827303,7.167543788093351e-29,0.5963303281136549,0.399792027270755,0.2529980148627226,0.354294701569834,0.0
36,PHYS-BASE,selfconf,,0.0,8.835232769785709e-15,0.5727036495483766,0.7712768476976577,0.264627348528151,0.3121278454821496,0.12941318937973112,0.29144460479612905,0.5240491887624551,0.0
36,PHYS-BASE+MOD,aiconf,,0.0,0.0,0.871318512989549,0.18212750968448188,0.028106199527452046,0.5970192670487012,0.3417173140852464,0.24604074355191288,0.3558717655037366,0.0
36,PHYS-BASE+MOD,selfconf,,0.0,0.0,0.5712315648047288,0.7855479534492471,0.27034179270107744,0.3153339626922247,0.1304350509918462,0.29356618083387703,0.5250286075679075,0.0
36,PHYS-BASE+MOD+A,aiconf,,0.09961233707291896,0.0,0.8713268180240212,0.18211415270974726,0.028089260400306057,0.5970253457894374,0.0,0.24603208729575068,0.5979821490514834,0.0
36,PHYS-BASE+MOD+A,selfconf,,0.042229685744988706,0.0,0.5712426245478344,0.7855709543383596,0.27032025557624806,0.31532360437874524,0.0,0.29354171376589605,0.6132785673605243,0.0
36,PHYS-BASE+MOD+A+ASYM,aiconf,,0.09961233707291896,0.0,0.8713268180240212,0.18211415270974726,0.028089260400306057,0.5970253457894374,0.0,0.24603208729575068,0.5979821490514834,0.0
36,PHYS-BASE+MOD+A+ASYM,selfconf,,0.02710375483069848,0.0,0.2873487508236857,0.3715738084407131,0.18368066978680056,0.19213793905020535,0.0,0.7796429842755783,0.42379327018749374,0.0
36,PHYS-BASE+MOD+A+ALIGN,aiconf,,0.10391711627101868,0.0,0.8162476032646676,0.18622362548054752,0.060545383589954274,0.5884805310182577,0.0,0.25657504793622765,0.5863537543985987,0.20498349008807593
36,PHYS-BASE+MOD+A+ALIGN,selfconf,,0.0401964806155055,0.0,0.48662985050507024,0.7567616844264632,0.2825622706516723,0.3177710624932831,0.0,0.3145579873847404,0.5149418751014503,0.6594584014298545
36,PHYS-FULL,aiconf,,0.10391711627101868,0.0,0.8162476032646676,0.18622362548054752,0.060545383589954274,0.5884805310182577,0.0,0.25657504793622765,0.5863537543985987,0.20498349008807593
36,PHYS-FULL,selfconf,,0.028074455315193363,0.0,0.2650244712303014,0.38481011896612116,0.1799932205988693,0.1936100895006281,0.0,0.7191368820426187,0.37746530782587523,0.5377098317039869
37,ORIG-BASE,aiconf,0.2625222128234329,0.3643224117521164,0.01010351612464722,0.8900127294206839,0.19323212240397025,3.8391672818548675e-27,0.5482079299617421,0.3183796089557781,,,
37,ORIG-BASE,selfconf,0.3350632969385159,0.41267154634886594,7.184745171070114e-07,0.5883860438088343,0.7565445320112126,0.29673368430854136,0.2978795507196631,0.10183876418292782,,,
37,PHYS-BASE,aiconf,,0.0,0.010102960308840793,0.8900127554703757,0.19322945983781695,1.1557613983958689e-26,0.5482093932312441,0.31837858258972945,0.26252098220194076,0.3643204765934118,0.0
