alpha_fast,alpha_small,omega1,omega2,omega3,omega4,beta,gamma
0.32795781706853144,0.4983402956631725,0.5295573994140508,0.7354119931349712,0.2552894684075386,0.33844630024099587,1.1469921720772054e-18,0.11500307402793342
0.3269612683553603,0.3750658288872213,0.5811889315336528,0.8300923946484976,0.2717096376826589,0.3259805132640324,9.566637127328179e-25,0.06425443487288784
0.29157368016588614,0.45145420777977396,0.5648875822994451,0.8953456954763553,0.19537709551651614,0.2862342592721026,5.094752383620664e-20,0.14360918498543168
0.29745959807045924,0.4702478652160967,0.5787509823699742,0.8213753742361429,0.23759198597353282,0.2998839962286787,1.5649599026919998e-19,0.12544314107403426
0.21590535698738839,0.5746664911091643,0.5985254161113251,0.8890702472548038,0.16694260593569893,0.2517802439516649,6.218660845711047e-25,0.22841346969819212
0.3601848468002266,0.4504167977299871,0.5218983977817198,0.7581346761440838,0.2703072283012111,0.35235832118994054,3.0582129773728864e-19,0.09392828315483216
0.25460145850630606,0.4690735342946381,0.545746210084135,0.9141648335182193,0.20227604837554336,0.2952938298698342,2.960905663660039e-21,0.1245519884659363
0.25636857749287634,0.4986764603259478,0.5342764433190925,0.894932267222772,0.21684575659645244,0.3044238165634875,1.6228843069789335e-23,0.17207404285817013
0.2763357981483454,0.4806999313573175,0.5805775273786092,0.8292327989613152,0.19865343895735477,0.2951601042912819,6.04475060984564e-21,0.1343410279949116
0.28195675917438795,0.4327417231594345,0.6094484805998179,0.8570710869905328,0.26897924908944754,0.25845058398472426,2.0483028841571863e-29,0.06954015803930332
0.3157073225065121,0.4861249148184045,0.5431820743148306,0.7341631822657478,0.2891265290183016,0.3368622588633238,4.7978154760814517e-23,0.09726804043405102
0.2764333969727401,0.4535894409906544,0.5768476661815675,0.8132010760833552,0.23875124129579028,0.30968949417938235,1.0297395265556419e-21,0.12999055847768726
0.3385258548081241,0.35276025345936146,0.590060366044222,0.7987816526005254,0.29230156520756445,0.2990441441599311,1.0197084611701205e-22,0.08647645964466032
0.27002937415300193,0.5016158548805009,0.5654060527032315,0.860553431642191,0.20046440841140173,0.27281748161715114,1.367036084667575e-20,0.11202610011657305
0.2658147443877295,0.4797821534381638,0.6138637101452671,0.8874603538138348,0.2038294646725841,0.2910153917171673,4.5956947430238e-23,0.17747064680498262
0.2385073776515544,0.5516697279256407,0.6231506847117345,0.9118818791336123,0.1702038311038466,0.3004310091994419,8.626668573645374e-22,0.1324347931251601
0.2975107753925653,0.5020357356076208,0.5804977630427198,0.8196820565420814,0.2258531593698737,0.30730277980026893,1.2757511838988488e-18,0.12587938885594885
0.3228231193052589,0.4712486889895596,0.5638227400357997,0.7890579165355456,0.24601899911849553,0.2872738734661574,2.474772367980125e-21,0.1150200735591482
0.23789461529294853,0.5688874031195194,0.6082519774177626,0.8337207779164841,0.17267424339842966,0.26197009019376416,1.1866965232837313e-19,0.1280872701244313
0.23340406158755928,0.48016334620757234,0.6413871833532873,0.9598381603023917,0.1735795870467571,0.23414189935231142,2.0294441126028926e-22,0.13935626611357926
0.2335662838456974,0.5317755748905162,0.5762159218170099,0.8974151500623728,0.21568860418045124,0.2795904709177949,8.125848920171481e-22,0.1584416648156882
0.3011728181073659,0.4391144463296293,0.6070437690607118,0.8160727135160485,0.24866084048778153,0.28298729933400985,2.7506623494037655e-19,0.15379273385881148
0.24172547349706486,0.5471693317163848,0.5667971756937835,0.925947391160607,0.16071131629026902,0.29349420112961594,3.8319401808989505e-24,0.12703627679166474
0.2597641990230066,0.43945907648476445,0.6028327769904215,0.8064701666709028,0.21058418074154528,0.2686674738160252,7.684959553850243e-25,0.0930619198460418
0.2615644807947317,0.47784056210146625,0.5934716429071891,0.8855777106348303,0.22805313701805338,0.31914907210208404,1.4052233909978126e-20,0.1601702442226046
0.35828456420898697,0.39303675645644476,0.5503558113360605,0.7807370439251693,0.28284447795768625,0.3406797059033189,2.5006639142523726e-21,0.04384498787019731
0.31135365351585975,0.5259830321594325,0.5848735125793794,0.7843194254216879,0.2758164058884389,0.31412576127014313,4.1661666181585874e-22,0.10492183862302001
0.3528819314650068,0.43618041106490973,0.573151752849398,0.7758817326449814,0.32415355627467923,0.3168354605667388,7.266336088494839e-22,0.07384451498333311
0.32043855883873673,0.4552014879559773,0.6102181594643115,0.8336964157828535,0.2848141073687647,0.324041638831742,2.1272121572071926e-21,0.0821691285770526
0.29545242918112785,0.4077865768029448,0.605083652305009,0.8270157343186145,0.28435803912889746,0.284444085205937,3.453814676896755e-24,0.08643486180879456
0.30758707911194066,0.4544474182204623,0.6142486024020909,0.7617794201285066,0.2835954078950047,0.30392648174259723,8.156066964185609e-24,0.10991000241525983
0.26706483257463887,0.5188591895299463,0.6001585313656549,0.848779882339725,0.209717504940751,0.26151257439693376,3.600337066479653e-20,0.14708272419807641
0.25887009812880135,0.5968446963207585,0.5876145316925705,0.8361297429349338,0.21694032145616535,0.26103514998356414,3.9271052342030163e-19,0.11781390752881042
0.28937843724658346,0.4004928672388183,0.569745680992055,0.8528592067375383,0.22103266108049965,0.3040627184919827,1.0047748314471336e-23,0.10633973345013407
0.2506780298880529,0.42947216723407683,0.5828067140373259,0.82199578030429,0.2434836460272788,0.24443497608661388,3.1989084293671726e-22,0.12787980757243145
0.3054026336649213,0.5260556174906608,0.5598445229467243,0.7430669239400948,0.2572249051525991,0.3271815365807409,1.1826445084091051e-27,0.09851691580798475
0.2570690138415696,0.46762645475243636,0.6193442807910259,0.8635475134294034,0.18584640714620793,0.28497834535192806,5.2629997724862753e-23,0.1564830110532566
