alpha_fast,alpha_small,omega1,omega2,omega3,omega4,beta,gamma
0.26361058938637966,0.35130234614956246,0.8499341427656055,0.19731991614962185,2.7118514613595303e-11,0.5470698124966088,1.85324716224605e-23,0.22117949041740656
0.25072569336230044,0.34865506991377065,0.8746775408298949,0.20685209897428997,7.000005754202394e-14,0.5569288274868842,2.23504561652847e-24,0.31601480698736023
0.2463974726166449,0.35253746531759994,0.8917537833175952,0.1857201381000243,1.7331463744171698e-11,0.6033909606959593,3.08922033906367e-23,0.2593568290527665
0.32412590742740943,0.3478328191346932,0.8325639361073496,0.3323979408959812,0.12228875688625519,0.5217881045428457,1.358023517175421e-28,0.3444914174725845
0.24964318099459104,0.3283637470389894,0.8773681357921671,0.17045826170167788,7.691976702144771e-12,0.5702538968505377,2.205194871363921e-22,0.24136027173671104
0.26156954785629766,0.37043302019229846,0.86062182720485,0.21938064843616334,3.0112836945015873e-13,0.5371401832220903,2.0199139759396427e-21,0.28010263445574984
0.25372564420639493,0.3965171272600036,0.8837290184893674,0.18015631421536596,3.834945179201629e-12,0.5656198251614901,4.723052458274715e-22,0.26253433199790754
0.2400738632807205,0.32266821320282757,0.8519022253504139,0.1336378739908533,2.91355346559113e-11,0.5559988795399725,9.259562226860398e-22,0.18582169713848998
0.27332975744322746,0.3530916338535133,0.8297520195473588,0.2384417376541126,1.4143612911795974e-12,0.5428764039114597,4.072800704918041e-23,0.2539071628209426
0.250202951974545,0.3474002764800854,0.8287169388362187,0.16854806881753157,9.066926289705789e-11,0.5690322647253656,4.099261951545684e-21,0.21052574698596246
0.2491457087581274,0.3325370548208821,0.8877297085793698,0.19709641128107938,0.020272800826826785,0.5513938076774707,6.979859606098546e-30,0.22896294715138146
0.24306689112865232,0.3736944854715371,0.8685605848108677,0.14546390021492286,7.672485875815851e-15,0.6122974690663193,1.85395783721621e-22,0.2769953745825079
0.23033914817429973,0.37812161777837267,0.8766238396527389,0.13894214273286684,1.3605847143486373e-13,0.5648620715433933,4.120056587553546e-22,0.26184264842098304
0.3157454989478111,0.3390334434076351,0.8580937297667248,0.20196968545175875,0.12168192477237368,0.5072829767345481,8.770597086234024e-26,0.23147860519939864
0.2363078496160079,0.34130783821975197,0.8591256199583462,0.17132108543411945,1.7696974651126566e-13,0.596480001925115,6.510481139962012e-23,0.2633619071645888
0.2600305712700619,0.3359771526165756,0.8656393844648496,0.23431955310821131,1.4864715568444413e-12,0.5916274649125904,4.804000030197426e-25,0.2855178031796032
0.23440385262356578,0.3067402263737569,0.881993753240613,0.1532527464733585,2.2995244410048208e-14,0.6346899665902669,8.272644520891444e-23,0.30066420799449955
0.2467511104721932,0.31844657440191965,0.8588294074660404,0.1959681299408035,3.8514076392535877e-14,0.5836389133702383,1.0757534174227019e-21,0.2793532601074612
0.23911924339076873,0.3658218183849415,0.8730639593453761,0.16530183373702503,7.837395106211151e-13,0.6119695679598376,1.1453780756395659e-18,0.33486376604227086
